date,aluminum
YYYY-MM-DD,ppb
2020-06-03,107.70437
2020-06-16,46.23921
2020-06-30,80.91112000000001
2020-07-14,56.434610000000006
2020-07-21,946.04027
2020-07-29,68.43314000000001
2020-08-04,435.85420999999997
2020-08-12,640.281
2020-08-19,306.3713
2020-08-24,261.01392
2020-09-01,161.17884
2020-09-10,81.42753
2020-09-14,139.81295
2020-09-23,126.78883
2020-09-29,155.55997
2020-10-05,147.38139999999999
2020-10-13,145.82129
2020-10-20,142.25443
2020-10-28,135.36268
2020-11-03,478.22116
2020-11-19,35.78477
2020-12-03,62.49279
2021-01-20,14.56005
2021-02-19,38.96778
2021-03-09,41.33482
2021-04-28,55.81194
2021-05-04,116.51443
2021-05-13,161.99352000000002
2021-05-18,56.607820000000004
2021-06-02,66.6472
2021-06-08,172.63819999999998
2021-06-15,78.86729
2021-06-22,110.8666
2021-07-01,765.1649299999999
2021-07-07,487.12045
2021-07-20,657.6634346999999
2021-07-27,100.5879335
2021-08-04,75.9582726
2021-08-10,123.5694952
2021-08-17,72.9064461
2021-08-24,92.89748510000001
2021-08-31,49.834615299999996
2021-09-08,51.6118806
2021-09-27,95.2520955
2021-10-04,165.1763196
2021-10-15,71.50851779999999
2021-10-20,45.9918317
2021-10-28,167.2613119
2021-11-04,111.7940005
2021-11-08,89.0957951
2021-12-01,64.5945702
