date,calcium
YYYY-MM-DD,ppb
2019-04-27,40261.56569
2019-05-11,40664.56377
2019-05-19,38556.65784
2019-05-24,20771.89386
2019-06-03,16894.470690000002
2019-06-18,17042.69689
2019-07-01,30792.57897
2019-07-09,34974.800970000004
2019-07-16,35369.73368
2019-08-13,36760.08762
2019-09-05,37543.4305
2019-10-02,38076.76273
2020-04-21,37890.1191
2020-05-13,36755.53624
2020-05-28,43695.21979
2020-06-10,35441.01784
2020-06-24,20267.99955
2020-07-08,17303.19868
2020-08-03,20626.081319999998
2020-08-26,21900.83881
2020-09-29,25919.08727
2021-05-10,39066.16399
2021-05-24,51456.27861
2021-06-17,54196.9537191
2021-06-30,47235.5316321
2021-07-22,37652.7137421
2021-08-20,30670.3596938
2021-09-30,33544.2627073
