date,zirconium
YYYY-MM-DD,ppb
2019-04-27,0.18792
2019-05-10,0.19236
2019-05-19,0.21975
2019-05-24,0.3245
2019-06-03,0.2509
2019-06-18,0.29166000000000003
2019-07-01,0.25974
2019-07-09,0.32223
2019-07-16,0.21175
2019-08-15,0.1412
2019-09-05,0.18270000000000003
2019-10-02,0.25693
2020-04-21,0.30729
2020-05-13,0.27312
2020-05-28,0.14628
2020-06-10,0.25622
2020-06-24,0.2797
2020-07-08,0.26104
2020-08-04,0.2928
2020-08-26,0.36836
2020-09-29,0.34787999999999997
2020-11-03,0.37407
2021-05-10,0.30211
2021-05-24,0.38476999999999995
2021-06-17,0.2051343
2021-06-30,0.1902966
2021-07-22,0.0710648
2021-08-20,0.0872355
