date,strontium
YYYY-MM-DD,ppb
2019-05-11,155.84353
2019-05-19,188.59125
2019-05-24,179.08104000000003
2019-06-03,188.29827999999998
2019-06-18,226.28647999999998
2019-07-01,260.42107
2019-07-09,294.97723
2019-07-16,304.04679
2019-08-13,314.93337
2019-09-05,333.21618
2020-04-21,269.38952
2020-05-13,153.2144
2020-05-28,156.39305000000002
2020-06-10,184.22267000000002
2020-06-24,183.29404
2020-07-08,196.4712
2020-08-03,213.01037000000002
2020-08-26,235.03717999999998
2020-09-29,234.29969
2020-11-03,227.7884
2021-05-10,155.55091
2021-05-24,152.24268999999998
2021-06-17,165.8168516
2021-06-30,177.64241120000003
2021-07-22,188.6426553
2021-08-20,206.05835249999998
2021-09-30,204.8653466
