date,silver
YYYY-MM-DD,ppb
2019-04-27,0.34947
2019-05-11,0.32755
2019-05-19,0.24425
2019-06-18,0.0
2019-07-01,0.0
2019-07-09,0.28420999999999996
2019-07-16,0.13788
2019-08-13,3.52498
2019-09-05,2.64847
2019-10-02,2.45166
2020-04-21,4.000719999999999
2020-05-13,4.12616
2020-05-28,4.04054
2020-06-10,4.28757
2020-06-24,4.41624
2020-07-08,4.30564
2020-08-03,3.9593
2020-08-26,3.95249
2020-09-29,0.09688000000000001
2020-11-03,0.03988
2021-05-10,0.0
2021-05-24,0.25364000000000003
2021-06-17,0.0695221
2021-06-30,0.0213547
2021-07-22,0.0264307
2021-08-20,0.0174473
2021-09-30,0.0344724
