date,cesium
YYYY-MM-DD,ppb
2015-07-08,0.0
2015-07-09,0.0
2015-07-10,0.0
2015-07-11,0.0
2015-07-12,0.0
2015-07-13,0.0
2015-07-14,0.0
2015-07-15,0.0
2015-07-16,0.0
2015-07-17,0.0
2015-07-18,0.0
2015-07-19,0.010369999999999999
2015-07-20,0.008660000000000001
2015-07-21,0.00876
2015-07-22,0.009600000000000001
2015-07-23,0.009250000000000001
2015-07-24,0.01234
2015-07-25,0.009250000000000001
2015-07-26,0.009340000000000001
2015-07-27,0.00923
2015-07-28,0.00732
2015-07-29,0.0077399999999999995
2015-07-30,0.00607
2015-07-31,0.00851
2015-08-01,0.00893
2015-08-02,0.010100000000000001
2015-08-03,0.00745
2015-08-04,0.005770000000000001
2015-08-05,0.00639
2015-08-06,0.0070799999999999995
2015-08-07,0.00956
2015-08-08,0.0116
2015-08-09,0.00806
2015-08-10,0.00793
2015-08-11,0.0068000000000000005
2015-08-12,0.0074
2015-08-13,0.014879999999999999
2015-08-14,0.00617
2015-08-15,0.00611
2015-08-16,0.009349999999999999
2015-08-17,0.00596
2015-08-18,0.00652
2015-08-19,0.00576
2015-08-20,0.00624
2015-08-21,0.0057
2015-08-22,0.00469
2015-08-23,0.00692
2015-08-24,0.00766
2015-08-25,0.00835
2015-08-25,0.00605
2015-08-26,0.0049499999999999995
2015-08-26,0.00568
2015-08-27,0.0034400000000000003
2015-08-27,0.00807
2015-08-28,0.00713
2015-08-28,0.01358
2015-08-29,0.00515
2015-08-29,0.00335
2015-08-30,0.00749
2015-08-30,0.00458
2015-08-31,0.00503
2015-08-31,0.00698
2015-09-01,0.0034000000000000002
2015-09-01,0.00462
2015-09-02,0.00567
2015-09-02,0.0032400000000000003
2015-09-03,0.0037300000000000002
2015-09-03,0.00475
2015-09-04,0.0016799999999999999
2015-09-04,0.00638
2015-09-05,0.00456
2015-09-05,0.00557
2015-09-06,0.00917
2015-09-07,0.0017000000000000001
2015-09-07,0.0
2015-09-08,0.0
2015-09-08,0.0
2015-09-09,0.01268
2015-09-09,0.0
2015-09-10,0.0
2015-09-10,0.0
2015-09-11,0.0
2015-09-11,0.0
2015-09-12,0.0
2015-09-12,0.0
2015-09-13,0.0
2015-09-13,0.0
2015-09-14,0.0
2015-09-14,0.0
2015-09-15,0.0
2015-09-15,0.0
2015-09-16,0.0
2015-09-16,0.0
2015-09-17,0.0
2015-09-17,0.0
2015-09-18,0.0
2015-09-18,0.0
2015-09-19,0.008400000000000001
2015-09-20,0.00785
2015-09-21,0.00394
2015-09-22,0.00589
2015-09-23,0.00695
2015-09-24,0.00625
2015-09-25,0.00396
2015-09-26,0.0031599999999999996
2015-09-27,0.0016
2015-09-28,0.00413
2015-09-29,0.00274
2015-09-30,0.00558
2015-10-01,0.0050100000000000006
2015-10-02,0.006579999999999999
2015-10-03,0.00491
2015-10-04,0.0055000000000000005
2015-10-05,0.00435
2015-10-06,0.007470000000000001
2015-10-07,0.0054600000000000004
2015-10-08,0.00637
2015-10-09,0.0056300000000000005
2015-10-10,0.007330000000000001
2015-10-11,0.006220000000000001
2015-10-12,0.00897
2015-10-13,0.00559
2015-10-14,0.00604
2015-10-15,0.00463
2015-10-16,0.0025
2015-10-17,0.0027099999999999997
2015-10-18,0.00416
2015-10-19,0.00212
2015-10-20,0.00063
2015-10-21,0.00217
2015-10-22,0.00092
2015-10-23,0.00163
2015-10-24,0.00155
2015-10-25,0.0
2015-10-26,0.00089
2015-10-27,0.0
2015-10-28,0.0
2015-10-29,0.0
2015-10-30,0.0
2015-10-31,0.0
2015-11-01,0.00036
2015-11-02,0.0
2015-11-03,0.0
2015-11-04,0.0
2015-11-05,0.005860000000000001
2015-11-06,0.0046099999999999995
2015-11-08,0.00598
2015-11-09,0.00745
2015-11-10,0.00763
2015-11-11,0.00661
2015-11-12,0.00562
2015-11-13,0.00753
2015-11-14,0.0062900000000000005
2015-11-15,0.0035199999999999997
2015-11-16,0.00274
2015-11-17,0.00326
2015-11-18,0.00261
2015-11-19,0.0035
2015-11-20,0.01189
2015-11-21,0.0251
2015-11-22,0.00451
2015-11-23,0.00643
2015-11-24,0.00457
2015-11-25,0.0054199999999999995
2015-11-26,0.0038499999999999997
2015-11-27,0.0038699999999999997
2015-11-28,0.00797
2015-11-29,0.0063
2015-11-30,0.00761
2015-12-01,0.00719
2015-12-02,0.006229999999999999
2015-12-03,0.006030000000000001
2015-12-04,0.00687
2015-12-05,0.006750000000000001
2015-12-06,0.00775
2015-12-07,0.007010000000000001
2015-12-08,0.0067
2015-12-09,0.00568
2015-12-10,0.006059999999999999
2015-12-11,0.00656
2015-12-12,0.005730000000000001
2015-12-13,0.00641
2015-12-14,0.00785
2015-12-15,0.013090000000000001
2015-12-16,0.00484
2015-12-17,0.0064
2015-12-18,0.00504
2015-12-19,0.005640000000000001
2015-12-20,0.00624
2015-12-21,0.00633
2015-12-22,0.00802
2015-12-23,0.00628
2015-12-24,0.00516
2015-12-25,0.005
2015-12-26,0.0045
2015-12-27,0.00479
2015-12-28,0.0053100000000000005
2015-12-29,0.00453
2015-12-30,0.00432
2015-12-31,0.0052
2016-01-01,0.00478
2016-01-02,0.0036499999999999996
2016-01-03,0.00333
2016-01-04,0.00401
2016-01-05,0.0042499999999999994
2016-01-06,0.00588
2016-01-07,0.0075699999999999995
2016-01-08,0.00417
2016-01-09,0.00485
2016-01-10,0.00394
2016-01-11,0.00362
2016-01-12,0.00409
2016-01-13,0.00363
2016-01-14,0.0052899999999999996
2016-01-15,0.0060999999999999995
2016-01-16,0.0058
2016-01-17,0.006359999999999999
2016-01-18,0.00904
2016-01-19,0.006229999999999999
2016-01-20,0.00899
2016-01-21,0.009940000000000001
2016-01-22,0.0063
2016-01-23,0.014669999999999999
2016-01-24,0.00711
2016-01-25,0.0091
2016-01-26,0.010150000000000001
2016-01-27,0.00657
2016-01-28,0.00779
2016-01-29,0.00559
2016-01-30,0.006359999999999999
2016-01-31,0.00876
2016-02-01,0.00569
2016-02-02,0.00614
2016-02-03,0.02519
2016-02-04,0.0046099999999999995
2016-02-05,0.005019999999999999
2016-02-06,0.00759
2016-02-07,0.00384
2016-02-11,0.00975
2016-02-12,0.005599999999999999
2016-02-13,0.005180000000000001
2016-02-14,0.0043100000000000005
2016-02-15,0.00469
2016-02-16,0.00472
2016-02-17,0.005509999999999999
2016-02-18,0.0016200000000000001
2016-02-19,0.004920000000000001
2016-02-20,0.004
2016-02-21,0.0047
2016-02-22,0.00581
2016-02-23,0.00421
2016-02-24,0.0049
2016-02-25,0.00485
2016-02-26,0.0053100000000000005
2016-02-27,0.00772
2016-02-28,0.007010000000000001
2016-02-29,0.00482
2016-03-01,0.0072499999999999995
2016-03-02,0.005019999999999999
2016-03-03,0.00473
2016-03-04,0.00353
2016-03-05,0.004739999999999999
2016-03-06,0.00020999999999999998
2016-03-07,0.0001
2016-03-08,0.0
2016-03-09,0.0
2016-03-10,0.0
2016-03-11,0.0
2016-03-12,0.0
2016-03-13,0.0
2016-03-14,0.0
2016-03-15,0.00033
2016-03-16,0.00026
2016-03-17,0.00012
2016-03-18,0.00053
2016-03-19,0.00147
2016-03-20,0.00106
2016-03-21,0.00061
2016-03-22,0.0
2016-03-23,0.00249
2016-03-24,0.0019000000000000002
2016-03-25,0.0
2016-03-26,0.0008399999999999999
2016-03-27,0.00528
2016-03-28,0.00166
2016-03-29,0.00026
2016-03-30,0.00071
2016-03-31,0.00106
2016-04-01,0.00087
2016-04-02,0.00119
2016-04-03,0.00184
2016-04-04,0.0020499999999999997
2016-04-05,0.00118
2016-04-06,0.00108
2016-04-07,0.0015899999999999998
2016-04-08,0.0012000000000000001
2016-04-09,0.00143
2016-04-10,0.0032899999999999995
2016-04-11,0.0016200000000000001
2016-04-12,0.0049700000000000005
2016-04-13,0.00366
2016-04-14,0.0035399999999999997
2016-04-15,0.00392
2016-04-16,0.0032899999999999995
2016-04-17,0.00157
2016-04-18,0.00202
2016-04-19,0.0046700000000000005
2016-04-20,0.0037800000000000004
2016-04-21,0.0036499999999999996
2016-04-22,0.00223
2016-04-23,0.00379
2016-04-24,0.00328
2016-04-25,0.013819999999999999
2016-04-26,0.0036499999999999996
2016-04-27,0.00351
2016-04-28,0.00362
2016-04-29,0.0017200000000000002
2016-04-30,0.0021000000000000003
2016-05-01,0.00244
2016-05-02,0.00124
2016-05-03,0.00255
2016-05-04,0.00436
2016-05-05,0.00408
2016-05-06,0.00656
2016-05-07,0.006030000000000001
2016-05-08,0.00867
2016-05-09,0.00496
2016-05-10,0.0051
2016-05-11,0.00598
2016-05-12,0.0041800000000000006
2016-05-13,0.0049
2016-05-14,0.00386
2016-05-15,0.00401
2016-05-16,0.00575
2016-05-17,0.005379999999999999
2016-05-18,0.00413
2016-05-19,0.00299
2016-05-20,0.00554
2016-05-21,0.00451
2016-05-22,0.00504
2016-05-23,0.00598
2016-05-24,0.0043300000000000005
2016-05-25,0.00642
