date,nickel
YYYY-MM-DD,ppb
2019-05-11,1.5790000000000002
2019-05-19,2.04887
2019-05-24,2.31326
2019-06-03,2.2545100000000002
2019-06-18,3.56315
2019-07-01,3.50913
2019-07-09,3.51636
2019-07-16,3.4697899999999997
2019-08-13,4.00911
2019-09-05,7.2909500000000005
2020-04-21,4.084169999999999
2020-05-13,5.2836799999999995
2020-05-28,2.59835
2020-06-10,10.605530000000002
2020-06-24,2.65615
2020-07-08,2.5441399999999996
2020-08-03,2.94207
2020-08-26,3.27607
2020-09-29,2.76016
2020-11-03,3.14662
2021-05-10,2.88367
2021-05-24,2.36846
2021-06-17,0.8958151000000001
2021-06-30,0.9821314999999999
2021-07-22,0.9811327999999999
2021-08-20,1.0800128
2021-09-30,1.071542
