date,germanium
YYYY-MM-DD,ppb
2014-12-12,0.00386
2015-05-11,0.013439999999999999
2015-05-24,0.013649999999999999
2015-06-02,0.01182
2015-06-18,0.00985
2015-07-02,0.010360000000000001
2015-07-15,0.0020499999999999997
2015-08-02,0.010159999999999999
2015-08-09,0.011470000000000001
2015-10-04,0.0
2015-10-13,0.01149
2015-10-26,0.00962
2015-11-09,0.010089999999999998
2016-05-12,0.0
2016-05-20,0.0006638494
2016-05-27,0.0
2016-06-04,0.0102017988
2016-06-11,0.0
2016-06-17,0.0
2016-06-27,0.00185
2016-07-08,0.01385
2016-07-15,0.0053100000000000005
2016-07-22,0.01077
2016-07-29,0.0
2016-08-05,0.0
2016-08-12,0.01215
2016-08-19,0.00054
2016-08-26,0.0
2016-09-02,0.0
2016-09-09,0.00288
2016-09-16,0.0006999999999999999
2016-09-23,0.00503
2016-09-30,0.00761
2016-10-12,0.0028899999999999998
2016-10-19,0.0062
2016-10-27,0.0056300000000000005
2016-11-03,0.0
2016-11-12,0.00041
2017-05-30,0.0
2017-06-15,0.0006000000000000001
2017-06-30,0.0
2017-07-13,0.0
2017-07-30,0.0
2017-08-25,0.00427
2017-09-14,0.0030299999999999997
2017-09-27,0.00419
2017-10-14,0.001
2017-10-23,0.0
2017-11-03,0.0017000000000000001
2018-05-25,0.0037800000000000004
2018-06-08,0.008490000000000001
2018-06-15,0.01032
2018-06-25,0.00572
2018-07-09,0.00382
2018-07-15,0.0
