date,nickel
YYYY-MM-DD,ppb
2015-06-30,0.7828314879
2015-07-07,0.816684
2015-07-14,0.7727502357
2015-07-21,0.7654199134
2015-07-28,0.775706464
2015-08-04,0.7563850112
2015-08-11,0.7940527672
2015-08-18,0.3877631892
2015-08-26,0.557603824
2016-02-23,1.32802
2016-02-29,2.8564299999999996
2016-06-29,3.1523600000000003
2016-08-03,1.24601
2016-08-10,7.7167699999999995
2016-08-17,7.98362
2016-08-23,0.97207
2016-08-23,1.04886
2016-08-23,0.97401
2016-08-24,5.90884
2016-08-31,1.0085600000000001
2016-09-07,4.08435
2016-09-14,12.70146
2016-09-21,0.64958
2016-09-28,1.05716
2016-10-11,0.80766
2016-10-19,2.7642299999999995
2016-10-26,2.48577
2016-11-02,2.35637
2016-11-09,1.38409
2016-11-16,2.6969900000000004
2016-11-22,3.86599
2016-11-29,0.92192
2016-12-06,0.99989
2016-12-13,3.83338
2016-12-20,1.60519
2016-12-27,2.13189
2017-01-03,1.17394
2017-01-10,1.23885
2017-01-17,1.37093
2017-01-24,1.13832
2017-01-31,1.33578
2017-02-07,1.06765
2017-02-14,1.06911
2017-02-21,1.12485
2017-02-28,1.11142
2017-03-07,1.11086
2017-03-14,0.9917900000000001
2017-03-21,1.0027300000000001
2017-03-28,0.9663900000000001
2017-04-04,1.10508
2017-04-11,1.0088300000000001
2017-04-18,1.17227
2017-04-25,1.03964
2017-05-02,0.9824900000000001
2017-05-09,1.12592
2017-05-16,0.96353
2017-05-23,0.98275
2017-05-30,0.96155
2017-06-14,1.09617
2017-06-20,0.93559
2017-06-29,1.18147
2017-07-05,0.9813099999999999
2017-07-12,0.9206000000000001
2017-07-18,1.07741
2017-07-25,1.01792
2017-08-03,0.94901
2017-08-09,0.9439599999999999
2017-08-16,1.05838
2017-08-23,1.04176
2017-08-29,0.88933
2017-09-03,0.94236
2017-09-13,0.92057
2017-09-20,0.92763
2017-09-27,1.01879
2017-10-05,0.92737
2017-10-10,1.03359
2017-10-17,0.869
2017-10-24,0.36122
2017-10-31,0.9428599999999999
2017-11-07,0.89476
2017-11-14,0.87298
2017-11-21,1.04187
2017-11-28,0.9736
2017-12-03,0.98156
2017-12-12,1.05595
2017-12-19,0.98514
2017-12-26,0.8764
2018-01-02,1.00297
2018-01-09,1.13256
2018-01-16,0.9001199999999999
2018-01-23,0.8279400000000001
2018-01-30,0.8892100000000001
2018-02-06,0.86565
2018-02-13,0.9016599999999999
2018-02-20,0.85995
2018-02-27,0.80604
2018-03-06,0.8368599999999999
2018-03-13,0.8106199999999999
2018-07-16,1.38401
2018-07-23,3.00946
2018-09-04,0.8634799999999999
2018-09-10,1.16047
2018-09-17,1.2235
2018-09-24,0.8208500000000001
2018-10-01,0.8097300000000001
2018-10-29,0.7868700000000001
2019-05-07,1.00355
