date,phosphorus
YYYY-MM-DD,ppb
2019-04-27,7917.59196
2019-05-10,7547.78288
2019-05-19,6254.68207
2019-05-24,4196.52804
2019-06-03,4342.95832
2019-06-18,3521.66327
2019-07-01,3529.00729
2019-07-09,4119.43322
2019-07-16,4011.76177
2019-08-15,3012.4303099999997
2019-09-05,4416.14528
2019-10-02,3171.86221
2020-04-21,7074.58166
2020-05-28,9088.26118
2020-06-10,8815.29124
2020-06-24,8461.13972
2020-07-08,9147.16083
2020-08-04,8650.75692
2020-08-26,8786.53297
2020-09-29,8774.0873
2020-11-03,8992.80986
2021-05-10,11066.67034
2021-05-24,13370.46325
2021-06-17,4.0749676
2021-06-30,23.4387927
2021-07-22,21.738325500000002
2021-08-20,20.576340000000002
2021-09-30,15.2080285
