date,titanium
YYYY-MM-DD,ppb
2019-05-30,32.67206
2019-06-12,4.11946
2019-06-19,2.68446
2019-06-29,2.0848
2019-07-15,6.71466
2019-07-18,2.29628
2019-07-24,31.02188
2019-07-30,8.16517
2019-08-06,1.2847600000000001
2019-08-14,2.42869
2019-08-21,2.02929
2020-01-15,0.0
2020-02-08,0.0
2020-02-18,1.05111
2020-03-05,0.0
2020-03-18,0.0
2020-03-30,0.0
2020-08-30,1.25993
2020-09-10,1.07558
2020-09-18,1.00984
2020-09-28,0.9508099999999999
2020-10-06,1.1036700000000002
2020-10-16,1.15364
2020-10-23,0.91219
2020-10-30,0.97069
2020-11-06,1.06075
2020-11-14,1.02133
