date,barium
YYYY-MM-DD,ppb
2019-04-27,23.162020000000002
2019-05-11,23.25116
2019-05-19,23.91816
2019-06-18,13.59806
2019-07-01,11.657029999999999
2019-07-09,14.336199999999998
2019-07-16,12.5108
2019-08-13,14.452169999999999
2019-09-05,91.81412
2019-10-02,20.34461
2020-04-21,17.6934
2020-05-13,23.37625
2020-05-28,21.40948
2020-06-10,19.04149
2020-06-24,35.34698
2020-07-08,359.30396
2020-08-03,17.04839
2020-08-26,17.96795
2020-09-29,19.65354
2020-11-03,20.543429999999997
2021-05-10,23.94244
2021-05-24,16.196559999999998
2021-06-17,16.8289251
2021-06-30,18.5755119
2021-07-22,20.5527988
2021-08-20,21.3035644
2021-09-30,17.865311900000002
