date,potassium
YYYY-MM-DD,ppb
2019-04-27,2690.33213
2019-05-10,2505.3095
2019-05-19,2340.57115
2019-05-24,1891.74565
2019-06-03,2062.05264
2019-06-18,2071.2859900000003
2019-07-01,1913.8673800000001
2019-07-09,1959.35531
2019-07-16,1964.01375
2019-08-15,1745.9930600000002
2019-09-05,1850.83054
2019-10-02,1719.0615500000001
2020-04-21,2038.83915
2020-05-28,1918.3164
2020-06-10,1736.5756099999999
2020-06-24,1625.01859
2020-07-08,1479.3432000000003
2020-08-04,1572.10936
2020-08-26,1592.34018
2020-09-29,1630.65376
2020-11-03,1578.26313
2021-05-10,3289.33456
2021-05-24,1770.46978
2021-06-17,2037.7691548999999
2021-06-30,1994.5997043
2021-07-22,1927.6992988000002
2021-08-20,1841.6462808
2021-09-30,1986.1946831
