date,cadmium
YYYY-MM-DD,ppb
2016-05-28,0.06636
2016-05-29,0.05291
2016-05-30,0.048069999999999995
2016-05-31,0.049300000000000004
2016-06-01,0.04638
2016-06-02,0.10933
2016-06-03,0.04295
2016-06-04,0.07400999999999999
2016-06-05,0.042370000000000005
2016-06-06,0.030950000000000002
2016-06-07,0.04338
2016-06-08,0.018680000000000002
2016-06-09,0.03213
2016-06-10,0.02214
2016-06-11,0.02763
2016-06-12,0.04572
2016-06-13,0.04781
2016-06-14,0.07378
2016-06-15,0.03413
2016-06-16,0.03347
2016-06-17,0.0
2016-06-18,0.0
2016-06-19,0.00741
2016-06-20,0.00651
2016-06-22,0.06652
2016-06-23,0.02576
2016-06-24,0.02883
2016-06-25,0.01221
2016-06-26,0.01596
2016-06-27,0.0
2016-06-28,0.0
2016-06-29,0.0
2016-06-30,0.0
2016-07-01,0.0
2016-07-02,0.0
2016-07-03,0.0
2016-07-04,0.0
2016-07-05,0.0
2016-07-06,0.0025900000000000003
2016-07-07,0.0
2016-07-08,0.02153
2016-07-09,0.02021
2016-07-10,0.0
2016-07-11,0.0
2016-07-12,0.0353
2016-07-13,0.01051
2016-07-14,0.0
2016-07-15,0.0
2016-07-16,0.015390000000000001
2016-07-17,0.0
2016-07-18,0.0
2016-07-19,0.0
2016-07-20,0.0
2016-07-21,0.0
2016-07-22,0.0
2016-07-23,0.0
2016-07-24,0.0
2016-07-25,0.035339999999999996
2016-07-26,0.01919
2016-07-27,0.04424
2016-07-28,0.0088
2016-07-29,0.04628
2016-07-30,0.02287
2016-07-31,0.04438
2016-08-01,0.039
2016-08-02,0.02502
2016-08-03,0.030260000000000002
2016-08-04,0.02794
2016-08-05,0.05896
2016-08-06,0.01678
2016-08-07,0.00604
2016-08-08,0.02628
2016-08-09,0.018860000000000002
2016-08-10,0.044879999999999996
2016-08-11,0.01625
2016-08-12,0.05792
2016-08-13,0.0232
2016-08-14,0.026090000000000002
2016-08-15,0.02708
2016-08-16,0.05751
2016-08-17,0.02275
2016-08-18,0.019710000000000002
2016-08-19,0.0318
2016-08-20,0.06534
2016-08-21,0.01934
2016-08-22,0.022940000000000002
2016-08-23,0.05284
2016-08-24,0.03856
2016-08-25,0.02258
2016-08-26,0.01874
2016-08-27,0.016730000000000002
2016-08-28,0.01669
2016-08-29,0.01799
2016-08-30,0.01861
2016-08-31,0.01942
2016-09-01,0.019680000000000003
2016-09-02,0.0199
2016-09-03,0.07365
2016-09-04,0.02786
2016-09-05,0.022439999999999998
2016-09-06,0.01957
2016-09-07,0.012700000000000001
2016-09-08,0.02155
2016-09-09,0.02819
2016-09-10,0.02058
2016-09-11,0.01715
2016-09-12,0.02094
2016-09-13,0.027620000000000002
2016-09-14,0.043620000000000006
2016-09-15,0.02887
2016-09-16,0.025070000000000002
2016-09-23,0.5118
2016-09-24,0.10797
2016-09-25,0.02217
2016-09-26,0.02786
2016-09-27,0.03483
2017-06-22,0.02627
2017-06-23,0.00942
2017-06-24,0.01397
2017-06-25,0.013049999999999999
2017-06-26,0.01115
2017-06-27,0.014159999999999999
2017-06-28,0.01411
2017-06-29,0.010100000000000001
2017-06-30,0.01419
2017-07-01,0.008400000000000001
2017-07-02,0.009219999999999999
2017-07-03,0.01484
2017-07-04,0.01591
2017-07-05,0.015009999999999999
2017-07-06,0.02208
2017-07-07,0.006710000000000001
2017-07-08,0.023549999999999998
2017-07-09,0.001
2017-07-10,0.016900000000000002
2017-07-11,0.02087
2017-07-12,0.040299999999999996
2017-07-13,0.01624
2017-07-14,0.00993
2017-12-19,0.025160000000000002
2018-01-06,0.02782
2018-01-26,0.01762
2018-03-04,0.01449
2018-03-07,0.03682
2018-03-25,0.038509999999999996
2018-06-08,0.034030000000000005
2018-06-15,0.03215
2018-06-25,0.03265
2018-07-11,0.02108
2018-07-15,0.02767
2018-08-10,0.0312
2018-08-17,0.02978
2018-08-24,0.01476
2021-01-28,0.01263
2021-02-05,0.012539999999999999
2021-02-11,0.0
2021-02-17,0.0
2021-02-25,0.0025599999999999998
2021-03-03,0.01353
2021-03-10,0.012539999999999999
2021-03-19,0.00226
2021-03-25,0.05805
2021-03-30,0.01699
2021-04-07,0.0166
2021-04-14,0.07404
2021-05-17,0.08799
2021-05-28,0.00265
2021-06-04,0.00193
2021-06-11,0.00027
2021-06-18,0.06576
2021-06-24,0.01228
2021-07-02,0.012899999999999998
2021-07-09,0.00228
2021-07-15,0.025140000000000003
2021-07-23,0.0
2021-07-30,0.028229999999999998
2021-07-31,0.01637
2021-08-06,0.06594
