date,rubidium
YYYY-MM-DD,ppb
2014-12-12,0.16836
2015-05-11,0.1308
2015-05-24,0.13056
2015-06-02,0.24012
2015-06-18,0.5292600000000001
2015-07-02,0.14853
2015-07-15,0.45924
2015-08-02,0.19973999999999997
2015-08-09,0.19915
2015-10-04,0.67432
2015-10-13,0.65828
2015-10-26,0.62418
2015-11-09,1.03373
2016-05-12,0.1415327622
2016-05-20,0.44670128880000004
2016-05-27,0.1617799382
2016-06-04,0.1805143212
2016-06-11,0.20503355669999998
2016-06-17,0.1621
2016-06-27,0.18713000000000002
2016-07-08,0.18075000000000002
2016-07-15,0.17725999999999997
2016-07-22,0.19665
2016-07-29,0.21422
2016-08-05,0.20517000000000002
2016-08-12,0.20403000000000002
2016-08-19,0.20874
2016-08-26,0.16845
2016-09-02,0.19268000000000002
2016-09-09,0.19483
2016-09-16,0.17527
2016-09-23,0.35689
2016-09-30,0.1893
2016-10-12,0.14617
2016-10-19,0.1413
2016-10-27,0.14368999999999998
2016-11-03,0.13791
2016-11-12,0.14307999999999998
2017-05-30,0.16665
2017-06-15,0.14737999999999998
2017-06-30,0.14071999999999998
2017-07-13,0.13191
2017-07-30,0.13136
2017-08-25,0.17701
2017-09-14,0.24254
2017-09-27,0.19889
2017-10-14,0.14085
2017-10-23,0.12682000000000002
2017-11-03,0.13354
2018-05-25,0.16915
2018-06-08,0.1783
2018-06-15,0.17655
2018-06-25,0.15977999999999998
2018-07-09,0.2084
2018-07-15,0.21100000000000002
