date,zirconium
YYYY-MM-DD,ppb
2014-12-07,0.02506
2015-01-24,0.01572
2015-02-07,0.014499999999999999
2015-03-16,0.02444
2015-04-19,0.022420000000000002
2015-05-11,1.18347
2015-05-24,1.04948
2015-06-02,1.16697
2015-06-18,0.54762
2015-07-02,0.58275
2015-07-15,0.37305
2015-08-02,0.09176999999999999
2015-08-09,0.07107
2015-10-04,0.37366000000000005
2015-10-13,0.32452000000000003
2015-10-26,0.48092
2015-11-09,0.30485
2015-11-23,0.37919
2015-12-09,0.39426999999999995
2015-12-30,0.37573
2016-01-08,0.39046
2016-01-18,0.23548
2016-01-28,0.26751
2016-02-12,0.16278
2016-02-21,0.32604
2016-03-09,0.28943
2016-03-24,0.16443
2016-03-31,0.3353
2016-04-08,0.04971
2016-04-21,0.32787999999999995
2016-05-02,0.1268081475
2016-05-12,0.1181079999
2016-05-20,0.0763399938
2016-05-27,0.0353663832
2016-06-04,0.0771171765
2016-06-11,0.062419171800000006
2016-06-17,0.6866300000000001
2016-06-27,0.06873
2016-07-08,0.05244
2016-07-15,0.04583
2016-07-22,1.04037
2016-07-29,0.25282
2016-08-05,0.058469999999999994
2016-08-12,0.09228
2016-08-19,0.01096
2016-08-26,0.07726
2016-09-02,0.08893
2016-09-09,0.049350000000000005
2016-09-16,1.9876399999999999
2016-09-23,0.0
2016-09-30,0.0
2016-10-12,0.07566
2016-10-19,0.07849999999999999
2016-10-27,0.08123999999999999
2016-11-03,0.39978
2016-11-12,0.08012999999999999
2016-11-23,0.0
2016-12-04,0.0
2017-04-12,0.15288
2017-04-30,0.18305
2017-05-14,0.15519
2017-05-30,0.14681
2017-06-15,0.24341000000000002
2017-06-30,1.3544800000000001
2017-07-30,0.1778
2017-08-25,0.1553
2017-09-14,0.06708
2017-09-27,0.054970000000000005
2017-10-14,0.17853000000000002
2017-10-23,0.11008000000000001
2017-11-16,0.11982
2018-03-03,0.16964
2018-05-07,0.0673
2018-05-25,0.07542
2018-06-08,0.09126999999999999
2018-06-15,0.06323999999999999
2018-06-25,0.05175
2018-07-09,0.058539999999999995
2018-07-15,0.06352
2018-08-10,0.03647
2018-08-17,0.04953
2018-08-24,0.051089999999999997
2018-09-07,0.28076
2018-09-14,0.14401
2018-09-21,0.08531
2018-09-28,0.06536
