date,zirconium
YYYY-MM-DD,ppb
2014-12-12,0.0212
2015-01-24,0.03264
2015-02-07,0.014419999999999999
2015-03-16,0.02156
2015-04-19,0.023379999999999998
2015-05-11,0.9217200000000001
2015-05-24,0.81273
2015-06-02,1.0906200000000001
2015-06-18,0.8554
2015-07-02,0.54275
2015-07-15,0.30817
2015-08-02,0.12899
2015-08-09,0.19972
2015-10-04,0.41479
2015-10-13,0.41973000000000005
2015-10-26,0.48192
2015-11-09,0.35778
2015-11-23,0.20025
2015-12-09,0.17899
2016-01-28,0.04872
2016-02-12,0.06162
2016-02-21,0.07195
2016-03-09,0.07371
2016-03-24,0.23549
2016-03-31,0.08291
2016-04-08,0.42639000000000005
2016-04-21,1.5368899999999999
2016-05-02,0.05664931799999999
2016-05-27,0.019573696800000002
2016-06-04,0.25627978799999995
2016-06-17,0.195
2016-06-27,0.04853
2016-07-08,0.06117
2016-07-15,0.04313
2016-07-22,0.06761
2016-07-29,0.05552
2016-08-05,0.055279999999999996
2016-08-12,0.14125000000000001
2016-08-19,0.37099
2016-08-26,0.01641
2016-09-02,0.10983
2016-09-09,0.03058
2016-09-16,0.36540000000000006
2016-09-23,0.02509
2016-09-30,0.0
2016-10-12,0.09744
2016-10-19,0.07438
2016-10-27,0.06476
2016-11-03,0.17346
2016-11-12,0.08307
2016-11-23,0.0
2017-03-19,0.1592
2017-04-12,0.2092
2017-04-30,0.20614
2017-06-30,26.51921
2017-07-30,0.13485
2017-08-25,0.9181699999999999
2017-09-14,0.0
2017-09-27,0.07364
2017-10-14,0.10206
2017-10-23,0.13091999999999998
2017-11-03,0.09505
2017-11-16,0.10987999999999999
2018-03-03,0.17600000000000002
2018-05-25,0.06661
2018-06-08,0.07501
2018-06-15,0.04786
2018-06-25,0.07489
2018-07-09,0.052890000000000006
2018-07-15,0.04433
2018-08-10,0.05577
2018-08-17,0.053880000000000004
2018-08-24,0.05083
2018-09-07,0.40203999999999995
2018-09-14,0.17693
2018-09-28,0.10239
2018-10-05,0.09448
2018-10-12,0.08825
2018-10-18,0.07924
2018-10-25,0.06393
2018-11-02,0.05245
2018-11-10,0.05047
2018-11-17,0.04431
2019-02-27,0.17928
2019-03-30,0.18235
2019-04-18,0.19477
2019-05-08,0.18134999999999998
2019-06-05,0.23283
2019-06-11,0.23199999999999998
2019-06-21,0.23036
2019-06-27,0.11638000000000001
2019-07-05,0.11889
2019-07-14,0.10726
2019-07-19,0.10157
2019-07-26,0.10706
2019-08-02,0.10056999999999999
2019-08-09,0.16188999999999998
2019-08-16,0.16310999999999998
2019-08-23,6.127190000000001
2019-08-30,3.2071899999999998
2019-09-06,0.93254
2019-09-13,2.50947
2019-09-20,0.27093
2019-09-27,0.20400000000000001
2019-10-04,0.18225000000000002
2019-10-11,0.18267
2019-10-19,0.17786
2019-10-25,0.061009999999999995
2019-11-03,0.06036
2019-11-08,0.05674
2019-11-15,0.06675
2019-11-22,1.41597
2019-12-04,0.09651
2019-12-12,0.08406
2019-12-20,0.06729
2020-01-08,0.06496
2020-01-21,0.46087
2020-01-28,0.08035
2020-02-11,0.14678
2020-02-20,0.15589999999999998
2020-03-11,0.14672
2020-03-17,0.14658
2020-04-03,0.156
2020-04-09,0.17526
2020-04-14,0.16923
2020-04-24,0.14671
2020-05-22,0.15866000000000002
2020-05-29,0.15217
2020-06-05,0.19068000000000002
2020-06-12,0.15159
2020-06-19,0.17572000000000002
2020-06-26,0.16095
2020-07-02,0.15139
2020-07-10,0.16358999999999999
2020-07-17,0.14819000000000002
2020-07-23,0.15725
2020-07-30,0.16052
2020-08-07,0.15372
2020-08-14,0.16312
2020-08-20,0.16496
2020-08-27,0.15949000000000002
2020-09-03,0.14129
2020-09-11,0.17092
2020-09-18,0.14133
2020-09-24,0.27713
2020-10-01,0.15009
2020-10-08,0.14628
2020-10-16,0.17228
2020-10-23,0.14638
2020-10-27,0.1437
2020-11-06,0.1544
2020-11-13,0.15656
2020-12-04,0.15389
2021-01-08,0.15669
2021-01-15,0.16147
2021-01-28,0.22533999999999998
2021-02-11,0.25628
2021-03-03,0.28071
2021-03-19,0.22250999999999999
2021-03-25,0.0
2021-04-07,0.0
2021-05-17,0.0
2021-05-28,0.0
2021-06-04,0.0
2021-06-11,0.08600999999999999
2021-06-18,0.11275
2021-06-24,0.09462
2021-07-02,0.08928
2021-07-09,0.10532
2021-07-15,0.09736
2021-07-23,0.17336000000000001
2021-07-30,0.0218
2021-07-31,0.03646
2021-08-06,0.04333
2021-08-13,0.0101254
2021-08-19,0.271067
2021-08-27,0.0276527
2021-09-03,0.0197257
2021-10-01,0.0158528
2021-10-07,0.0482595
2021-10-22,-9999.0
2021-10-27,-9999.0
2021-11-03,0.018890300000000002
2021-11-11,0.0041881999999999996
2022-10-15,-9999.0
