date,aluminum
YYYY-MM-DD,ppb
2020-05-22,0.0
2020-05-29,0.0
2020-06-12,35.33079
2020-06-19,24.36566
2020-06-26,41.258309999999994
2020-07-02,28.68743
2020-07-10,34.0706
2020-07-17,44.41688
2020-07-23,57.96972
2020-07-30,25.008689999999998
2020-08-07,29.6923
2020-08-14,30.836000000000002
2020-08-20,31.28131
2020-08-27,26.7476
2020-09-03,37.55239
2020-09-11,28.47298
2020-09-18,25.842950000000002
2020-09-24,34.21872
2020-10-01,27.77286
2020-10-16,28.36475
2020-10-23,30.074019999999997
2020-11-06,33.4612
2021-01-21,29.27947
2021-02-17,23.07092
2021-03-10,34.87758
2021-04-14,11.72879
2021-05-19,12.14429
2021-05-28,9.21435
2021-06-04,17.23541
2021-06-11,21.527500000000003
2021-06-24,19.82489
2021-07-09,17.1824
2021-07-15,34.28684
2021-07-23,36.512570000000004
2021-07-30,13.752740000000001
2021-08-06,19.83171
2021-08-13,33.2599278
2021-08-27,17.7925391
2021-09-03,24.1760405
2021-10-01,21.752753
2021-10-07,23.8554507
2021-10-22,19.4380007
2021-11-03,72.5056177
2021-11-11,78.2009985
