date,zinc
YYYY-MM-DD,ppb
2014-12-12,19.23477
2015-01-24,11.78242
2015-02-07,18.47178
2015-03-16,13.20955
2015-04-19,13.072980000000001
2015-05-11,0.0
2015-05-24,0.23399
2015-06-02,0.0
2015-06-18,0.0037
2015-07-02,1.21245
2015-07-15,0.19549
2015-08-02,61.258359999999996
2015-08-09,45.1716
2015-10-04,5.19246
2015-10-13,10.21726
2015-10-26,8.67862
2015-11-09,4.46155
2015-11-23,5.94194
2015-12-09,10.08141
2016-01-28,0.56701
2016-02-12,1.25862
2016-02-21,0.78796
2016-03-09,0.85146
2016-03-24,1.35487
2016-03-31,1.08382
2016-04-08,606.3556100000001
2016-04-21,294.4663
2016-05-02,57.472220205499994
2016-05-27,49.781238359999996
2016-06-04,73.376241444
2016-06-17,119.38033000000001
2016-06-27,86.80104
2016-07-08,75.14937
2016-07-15,40.02333
2016-07-22,53.03079
2016-07-29,60.00549
2016-08-05,47.93475
2016-08-12,100.90831
2016-08-19,293.45558
2016-08-26,63.78506
2016-09-02,67.52457
2016-09-09,71.96771
2016-09-16,49.85002
2016-09-23,40.78447
2016-09-30,45.70687
2016-10-12,92.03163
2016-10-19,31.526390000000003
2016-10-27,57.848490000000005
2016-11-03,86.31558999999999
2016-11-12,31.64338
2016-11-23,30.852940000000004
2017-03-19,40.08395
2017-04-12,328.53310999999997
2017-04-30,71.16394
2017-06-30,5756.23466
2017-07-30,37.01568
2017-08-25,34.17304
2017-09-14,39.50454
2017-09-27,40.63776
2017-10-14,40.97161
2017-10-23,52.61675
2017-11-03,48.288520000000005
2017-11-16,54.22836
2018-03-03,39.927730000000004
2018-05-25,43.462019999999995
2018-06-08,56.96824
2018-06-15,48.932700000000004
2018-06-25,57.186170000000004
2018-07-09,27.893240000000002
2018-07-15,32.49922
2018-08-10,27.10678
2018-08-17,19.91827
2018-08-24,11.81072
2018-09-07,51.66885
2018-09-14,32.5148
2018-09-28,22.87453
2018-10-05,57.53631
2018-10-12,39.27679
2018-10-18,34.381080000000004
2018-10-25,24.82288
2018-11-02,22.96459
2018-11-10,22.8142
2018-11-17,18.68628
2019-02-27,21.23124
2019-03-30,25.569229999999997
2019-04-18,36.46065
2019-05-08,20.27654
2019-06-05,21.42964
2019-06-11,18.08889
2019-06-21,34.216190000000005
2019-06-27,27.48386
2019-07-05,27.87068
2019-07-14,27.48379
2019-07-19,22.87913
2019-07-26,30.83302
2019-08-02,26.59675
2019-08-09,24.02091
2019-08-16,42.63948
2019-08-23,348.94628
2019-08-30,485.93698000000006
2019-09-06,163.04793
2019-09-13,217.23789
2019-09-20,17.429380000000002
2019-09-27,17.77094
2019-10-04,22.41921
2019-10-11,15.65504
2019-10-19,78.65274000000001
2019-10-25,12.92319
2019-11-03,15.67053
2019-11-08,13.293219999999998
2019-11-15,17.1451
2019-11-22,297.74082
2019-12-04,594.266
2019-12-12,23.607809999999997
2019-12-20,16.58044
2020-01-08,14.987189999999998
2020-01-21,6025.60872
2020-01-28,171.04959000000002
2020-02-11,21.30958
2020-02-20,28.38485
2020-03-11,19.52526
2020-03-17,20.96788
2020-04-03,21.37428
2020-04-09,597.16079
2020-04-14,25.311880000000002
2020-04-24,22.851819999999996
2020-05-22,23.84344
2020-05-29,21.25142
2020-06-05,18.14046
2020-06-12,18.47179
2020-06-19,19.88319
2020-06-26,19.21075
2020-07-02,19.03793
2020-07-10,16.80017
2020-07-17,91.10659999999999
2020-07-23,21.752889999999997
2020-07-30,18.050530000000002
2020-08-07,121.24012
2020-08-14,222.59557999999998
2020-08-20,20.01265
2020-08-27,18.44892
2020-09-03,22.5092
2020-09-11,22.809469999999997
2020-09-18,20.43759
2020-09-24,21.59614
2020-10-01,23.55812
2020-10-08,22.58961
2020-10-16,398.16432
2020-10-23,32.58309
2020-10-27,21.97523
2020-11-06,38.195009999999996
2020-11-13,268.50145000000003
2020-12-04,35.73977
2021-01-08,25.27653
2021-01-15,18.01603
2021-01-28,22.24095
2021-02-11,160.05016
2021-03-03,428.50597
2021-03-19,18.85513
2021-03-25,64.76755
2021-04-07,36.4639
2021-05-17,34.50154
2021-05-28,23.61949
2021-06-04,28.22298
2021-06-11,44.71895
2021-06-18,236.36787999999999
2021-06-24,19.26935
2021-07-02,57.98349
2021-07-09,16.29392
2021-07-15,57.608
2021-07-23,5.34643
2021-07-30,44.558499999999995
2021-07-31,34.47692
2021-08-06,46.99992
2021-08-13,35.5242844
2021-08-19,334.1722557
2021-08-27,26.4295055
2021-09-03,23.6403043
2021-10-01,20.497706299999997
2021-10-07,113.577113
2021-10-22,16.051086400000003
2021-10-27,30.9843823
2021-11-03,28.926816199999998
2021-11-11,37.0009454
2022-10-15,41.2501667
