date,potassium
YYYY-MM-DD,ppb
2019-10-07,1119.5729000000001
2020-05-26,292.2191
2020-10-09,166.95194999999998
2021-05-25,369.8578
2021-07-28,232.04104
2021-10-05,274.96942
