date,potassium
YYYY-MM-DD,ppb
2020-05-21,372.42681
2020-05-27,208.65123
2020-06-03,247.97767
2020-06-09,208.22009000000003
2020-06-17,1397.03292
2020-06-25,238.29019
2020-06-30,222.65344
2020-07-07,212.95049
2020-07-14,252.33495000000002
2020-07-22,248.2081
2020-07-27,250.19663000000003
2020-08-02,247.07376
2020-08-10,244.25714
2020-08-18,227.74117
2020-08-24,256.34493
2020-08-31,756.3726200000001
2020-09-15,390.68035000000003
2020-09-22,387.5438
2020-09-28,507.96934
2020-10-08,405.04699000000005
2020-10-14,445.51293999999996
2020-10-22,555.59914
2020-11-11,320.98623000000003
2020-12-08,317.67607000000004
2020-12-29,257.50436
2021-01-29,293.99856
2021-02-09,342.56602
2021-03-10,325.18512999999996
2021-04-16,329.93784
2021-04-29,232.4633
2021-05-12,202.53834999999998
2021-05-20,355.48135
2021-05-26,189.03130000000002
2021-06-01,209.14181
2021-06-08,307.69988
2021-06-14,434.08448999999996
2021-06-21,316.94308
2021-06-29,719.71808
2021-07-08,301.22042
2021-07-21,290.41166
2021-08-05,326.6833
2021-08-11,341.57764999999995
2021-08-18,344.63912
2021-08-26,332.2142
2021-08-30,370.85489
2021-09-12,490.82938
2021-10-06,727.8085599999999
2021-10-13,538.7342821
2021-11-05,427.6642002
2021-11-12,470.6046345
2021-12-16,2965.2466270000004
