date,cesium
YYYY-MM-DD,ppb
2020-05-21,1.95823
2020-05-27,0.0
2020-06-03,0.0
2020-06-09,0.0
2020-06-17,0.0007899999999999999
2020-06-25,0.0
2020-06-30,0.0
2020-07-07,0.0
2020-07-14,0.0061600000000000005
2020-07-22,0.00204
2020-07-27,0.0
2020-08-02,0.0009000000000000001
2020-08-10,0.01993
2020-08-18,0.012570000000000001
2020-08-24,0.01364
2020-08-31,0.02117
2020-09-15,0.01011
2020-09-22,0.01644
2020-09-28,0.01991
2020-10-08,0.01245
2020-10-14,0.01441
2020-10-22,0.0499
2020-11-11,0.008400000000000001
2020-12-08,0.01236
2020-12-29,0.01081
2021-01-29,0.00476
2021-02-09,0.006489999999999999
2021-03-10,0.0029500000000000004
2021-04-16,0.00527
2021-04-29,0.0070799999999999995
2021-05-12,0.0037199999999999998
2021-05-20,0.01802
2021-05-26,6e-05
2021-06-01,0.00264
2021-06-08,0.07900000000000001
2021-06-14,0.01319
2021-06-21,0.030170000000000002
2021-06-29,0.01138
2021-07-08,0.02304
2021-07-21,0.009890000000000001
2021-08-05,0.0
2021-08-11,0.00028
2021-08-18,0.0027500000000000003
2021-08-26,0.00034
2021-08-30,0.0
2021-09-12,0.0
2021-10-06,0.00152
2021-10-13,0.0
2021-11-05,0.0040127
2021-11-12,0.0012951999999999998
2021-12-16,0.0092417
