date,silver
YYYY-MM-DD,ppb
2019-05-10,0.2237
2019-05-19,0.23615
2019-05-24,1.28128
2019-06-03,1.2538399999999998
2019-06-18,0.0
2019-07-01,0.0
2019-07-09,0.31354
2019-07-16,0.11603000000000001
2019-08-15,2.59291
2019-09-05,2.62283
2019-10-02,2.42481
2020-05-13,4.1285300000000005
2020-05-28,4.03017
2020-06-10,4.26928
2020-06-24,4.44063
2020-07-08,4.28412
2020-08-04,3.9108
2020-08-26,3.9787099999999995
2020-09-29,0.05337
2021-05-10,0.0
2021-05-24,0.2504
2021-06-17,0.0231506
2021-06-30,0.0081607
2021-07-22,0.0060501
2021-08-20,0.0333303
