date,sodium
YYYY-MM-DD,ppb
2015-06-02,1203.7486099999999
2015-06-12,0.960194501
2015-06-13,60.683096826
2015-06-18,673.6038100000001
2015-07-06,62.88356927160001
2015-07-10,48.0292029015
2015-07-15,498.31784
2015-08-02,78.8115
2015-11-04,73.20226
2015-11-23,611.04519
2015-11-28,8.766169999999999
2016-05-27,89.019758676
2016-06-04,29.362445977199997
2016-06-08,54.58233
2016-06-11,23.1317657198
2016-06-17,82.73882
2016-07-08,50.13884
2016-07-14,18.932389999999998
2016-07-16,45.83529
2016-07-22,9.05143
2016-07-29,10.08323
2016-08-11,9.786010000000001
2016-08-19,19.5625
2016-08-26,28.26726
2016-09-02,26.392899999999997
2016-09-16,12.556529999999999
2016-10-12,8.765699999999999
2016-10-19,78.65851
2016-10-27,8.82964
2016-11-03,22.04927
2016-11-12,34.21123
2016-12-04,19.05821
2017-03-27,31.14129
2017-06-23,41.64398
2017-06-30,6.65015
2017-07-13,4.07681
2017-07-14,14.03087
2017-07-17,33.09374
2017-07-30,14.69482
2017-08-11,17.62162
2017-08-25,5.34237
2017-08-31,128.88266
2017-09-18,41.045049999999996
2017-09-27,20.15672
2017-10-14,23.00138
2017-10-19,40.041520000000006
2017-10-23,5.5997900000000005
2017-10-24,3.33424
2017-11-03,4.60659
2017-11-14,18.18184
2017-11-16,14.374659999999999
2017-12-19,40.87028
2018-01-06,20.626859999999997
2018-01-25,63.902289999999994
2018-01-29,12.19074
2018-03-03,0.0
2018-03-04,14.58636
2018-03-13,9.843720000000001
2018-03-17,0.0
2018-05-07,0.0
2018-05-25,0.0
2018-06-03,80.25914999999999
2018-06-08,0.0
2018-06-15,0.0
2018-06-25,0.0
2018-07-09,0.0
2018-08-10,9.74125
2018-08-17,17.07804
2018-08-24,32.73604
2018-08-25,32.17779
2018-08-31,9.39964
2018-09-07,975.27924
2018-09-14,565.68916
2018-09-21,92.68988999999999
2018-10-11,14.759830000000001
2018-10-12,35.34867
2018-10-18,36.3239
2018-10-25,12.82857
2018-11-02,19.04344
2018-11-10,53.30301
2018-11-16,12.815650000000002
2018-11-17,159.29801
2019-07-27,1176.8821699999999
2019-08-13,1147.33304
