date,barium
YYYY-MM-DD,ppb
2014-12-12,90.27383999999999
2015-01-24,87.37978
2015-02-07,104.75215
2015-03-16,82.18382
2015-04-19,76.37333
2015-05-11,57.557219999999994
2015-05-24,59.43607
2015-06-02,49.793960000000006
2015-06-18,129.86075
2015-07-02,46.38455999999999
2015-07-15,96.06120000000001
2015-08-02,75.42968
2015-08-09,78.0109
2015-10-04,165.26817
2015-10-13,154.34181
2015-10-26,164.42719
2015-11-09,158.41232
2015-11-23,119.43708000000001
2015-12-09,121.45483
2016-01-28,112.22532
2016-02-12,119.86319999999999
2016-02-21,139.42027
2016-03-09,132.8194
2016-03-24,126.52824000000001
2016-03-31,111.04468
2016-04-08,74.41938999999999
2016-04-21,91.30936
2016-05-02,70.56460018349999
2016-05-27,66.83334020160001
2016-06-04,71.106434982
2016-06-17,60.57182
2016-06-27,65.29905000000001
2016-07-08,66.14
2016-07-15,59.935140000000004
2016-07-22,61.25269
2016-07-29,66.6598
2016-08-05,61.9238
2016-08-12,83.37404
2016-08-19,80.18706999999999
2016-08-26,71.90577
2016-09-02,68.84405
2016-09-09,74.45854
2016-09-16,76.36872
2016-09-23,39.30628
2016-09-30,72.90171
2016-10-12,69.31167
2016-10-19,74.74224000000001
2016-10-27,72.08563
2016-11-03,75.75866
2016-11-12,72.94306
2016-11-23,77.23418
2017-03-19,82.01007000000001
2017-04-12,77.50999
2017-04-30,68.75031
2017-06-30,87.35109
2017-07-30,60.851240000000004
2017-08-25,82.97005
2017-09-14,93.10131
2017-09-27,89.42669000000001
2017-10-14,93.35013000000001
2017-10-23,76.01136
2017-11-03,79.41677
2017-11-16,77.38578000000001
2018-03-03,73.39183
2018-05-25,51.1892
2018-06-08,53.95711
2018-06-15,53.095980000000004
2018-06-25,57.123090000000005
2018-07-09,63.21369
2018-07-15,62.610150000000004
2018-08-10,70.15915
2018-08-17,73.43636000000001
2018-08-24,70.9512
2018-09-07,76.12581
2018-09-14,77.75511
2018-09-28,78.69196
2018-10-05,75.53602
2018-10-12,74.25412
2018-10-18,77.49537000000001
2018-10-25,75.00497
2018-11-02,74.70958999999999
2018-11-10,80.36166
2018-11-17,76.01026
2019-02-27,78.68404
2019-03-30,81.40838000000001
2019-04-18,79.54028
2019-05-08,68.28666
2019-06-05,53.37223
2019-06-11,51.86276
2019-06-21,50.005449999999996
2019-06-27,30.88834
2019-07-05,51.70573
2019-07-14,52.42407
2019-07-19,51.99738
2019-07-26,55.958569999999995
2019-08-02,54.73637
2019-08-09,53.6627
2019-08-16,59.441179999999996
2019-08-23,606.00631
2019-08-30,1039.29245
2019-09-06,324.69870000000003
2019-09-13,511.07164
2019-09-20,72.7025
2019-09-27,73.09537
2019-10-04,74.14427
2019-10-11,71.01518
2019-10-19,73.12264
2019-10-25,73.17159000000001
2019-11-03,70.55259000000001
2019-11-08,71.94359
2019-11-15,72.11542
2019-11-22,440.79380000000003
2019-12-04,74.40203
2019-12-12,73.02739
2019-12-20,75.06559
2020-01-08,74.83615
2020-01-21,78.20887
2020-01-28,75.12284
2020-02-11,53.82114
2020-02-20,52.08571
2020-03-11,54.35257
2020-03-17,53.29778
2020-04-03,54.00694
2020-04-09,52.859230000000004
2020-04-14,49.69399
2020-04-24,47.56283
2020-05-22,44.975440000000006
2020-05-29,40.18877
2020-06-05,32.572559999999996
2020-06-12,32.853539999999995
2020-06-19,30.23073
2020-06-26,31.032130000000002
2020-07-02,34.932069999999996
2020-07-10,35.0937
2020-07-17,37.679
2020-07-23,37.88684
2020-07-30,41.660120000000006
2020-08-07,43.541540000000005
2020-08-14,46.50648
2020-08-20,46.32809
2020-08-27,49.72351
2020-09-03,52.12277
2020-09-11,54.052569999999996
2020-09-18,56.72387
2020-09-24,51.49813
2020-10-01,51.611320000000006
2020-10-08,53.811600000000006
2020-10-16,66.73111
2020-10-23,56.561409999999995
2020-10-27,55.49523
2020-11-06,54.776889999999995
2020-11-13,60.68284
2020-12-04,53.79041
2021-01-08,54.685050000000004
2021-01-15,54.56978
2021-01-28,72.93073
2021-02-11,75.22008
2021-03-03,76.51471
2021-03-19,76.67599
2021-03-25,73.32108
2021-04-07,75.54341
2021-05-17,55.70147
2021-05-28,54.45263
2021-06-04,52.0122
2021-06-11,54.873960000000004
2021-06-18,55.247710000000005
2021-06-24,53.8433
2021-07-02,56.966229999999996
2021-07-09,58.6857
2021-07-15,62.27626
2021-07-23,156.18994
2021-07-30,65.92475
2021-07-31,64.01887
2021-08-06,65.08708
2021-08-13,69.7622537
2021-08-19,64.0544271
2021-08-27,74.8676177
2021-09-03,70.7652651
2021-10-01,76.6111583
2021-10-07,92.822343
2021-10-22,77.1027969
2021-10-27,77.56054019999999
2021-11-03,82.71638469999999
2021-11-11,77.7500998
2022-10-15,77.1191116
