date,phosphorus
YYYY-MM-DD,ppb
2014-05-02,223.766286
2014-05-04,202.718169
2014-05-07,184.35562
2014-05-10,200.646909
2014-05-13,219.234883
2014-05-16,149.738674
2014-05-19,186.392474
2014-05-22,173.765836
2014-05-25,169.363767
2014-05-28,151.493282
2014-05-31,145.360383
2014-06-03,138.23945
2014-06-06,142.012852
2014-06-09,155.130997
2014-06-12,142.00008
2014-06-15,147.178089
2014-06-18,150.290146
2014-06-21,147.864823
2014-06-24,152.549609
2014-06-27,153.812228
2014-06-30,153.419648
2014-07-03,154.082874
2014-07-06,160.162967
2014-07-09,163.57981
2014-07-12,201.852106
2014-07-15,199.678937
2014-07-18,207.802126
2014-07-21,217.563102
2014-07-24,221.779334
2014-07-27,224.581869
2014-07-30,224.918246
2014-08-02,219.715894
2014-08-05,227.725148
2014-08-08,249.858831
2014-08-11,247.479427
2014-08-14,252.783428
2014-08-17,261.231837
2014-08-20,260.772292
2014-08-23,250.123888
2014-08-26,331.0746815407297
2014-08-29,318.1487009095097
2014-09-01,333.69582174498805
2014-09-04,343.52639486271755
2014-09-07,331.9305726047653
2014-09-10,286.2418379561226
2014-09-13,301.0860851415656
2014-09-16,306.8163201185888
2014-09-19,316.82416364829254
2014-09-22,289.3714877562582
2014-09-25,301.944788052601
2014-09-28,300.7303564727968
2014-10-01,291.28769737323466
2014-10-04,297.7905768866844
2014-10-07,535.3622465677298
2014-10-09,532.95796487048
2014-10-10,541.8414464194135
2014-10-13,540.6187148032684
2014-10-16,523.4173585195635
2014-10-19,513.8031908132274
2014-10-22,558.236828142383
2014-10-23,570.8863571352117
2014-10-24,587.9926312595073
2014-10-25,647.3627741272287
2014-10-26,609.9976982277439
2014-10-27,605.9001831540593
2014-10-28,602.1356075313016
2014-10-29,601.7255466958217
2014-10-30,621.167556173767
2014-10-31,615.6531110558327
2014-11-01,628.990446203837
2014-11-02,639.7110936635995
2014-11-03,642.4182420675237
2014-11-04,625.4018813824229
2014-11-05,665.2842213793637
2014-11-06,667.0439869085768
2014-11-07,657.5736450395335
2014-11-08,663.2950907843164
2014-11-09,653.2689580136544
2014-11-10,662.1450266030008
2014-11-11,703.007822054192
2014-11-12,701.7918125642694
2014-11-13,681.5273900332837
2014-11-14,717.5728636475984
2014-11-15,690.859461034627
2014-11-16,713.4840300284687
2014-11-17,722.9568245402686
2014-11-18,745.5357315218781
2014-11-19,737.6115171492695
2014-11-20,702.8449852335001
2014-11-21,714.4745221052
2014-11-22,670.1103770847
2014-11-23,663.12026262
2014-11-24,683.2437108259999
2014-11-25,672.9954172536001
2014-11-26,664.5442258125001
2014-11-27,661.72162894
2014-11-28,666.7605651893999
2014-11-29,671.4005869415
2014-11-30,683.27131251
2014-12-01,659.2359492024001
2014-12-02,668.2801026372001
2014-12-03,676.8333781687
2014-12-04,661.1531025561001
2014-12-05,651.5936440492
2014-12-06,656.0241519524001
2014-12-07,661.3347223454
2014-12-08,655.051872663
2014-12-09,692.3020323282
2014-12-10,707.6655111240001
2014-12-11,721.3053796839
2014-12-12,740.4185522496
2014-12-13,720.0186733661
2014-12-14,685.1339883675001
2014-12-15,710.747373504
2014-12-16,719.2183786200001
2014-12-17,698.0814189405
2014-12-18,711.3236793067999
2014-12-19,689.2394103486
2014-12-20,697.1513006798
2014-12-21,785.834171518
2014-12-22,796.4255241382
2014-12-23,817.7596985600001
2014-12-24,831.537552951
2014-12-25,800.0898331000001
2014-12-26,814.7102236462001
2014-12-27,804.9421312353999
2014-12-28,822.197742297
2014-12-29,809.6596173639999
2014-12-30,834.2047735791
2014-12-31,776.479735537
2015-01-01,787.1212134744
2015-01-02,799.530727612
2015-01-03,791.367003225
2015-01-04,825.4034442888001
2015-01-06,856.6184905472999
2015-01-08,821.47743618
2015-01-10,859.6718496773001
2015-01-12,861.7480545216
2015-01-14,843.0222459664001
2015-01-16,856.1450477783999
2015-01-18,873.1726308272
2015-01-20,853.7814838871999
2015-01-22,841.3432598066001
2015-01-24,867.5125079862
2015-01-26,846.5157706624999
2015-01-28,837.1965008968
2015-01-30,815.5609738596
2015-02-01,834.91157504
2015-02-03,836.5607844576
2015-02-05,802.0320907664001
2015-02-07,820.2536746066002
2015-02-09,784.904202621
2015-02-11,815.17492686
2015-02-13,805.3356165168001
2015-02-15,1109.9638339486
2015-02-16,840.8959580979
2015-02-17,870.0577019927001
2015-02-18,896.7847151346999
2015-02-19,866.6433402326999
2015-02-20,859.392469764
