date,lithium
YYYY-MM-DD,ppb
2015-12-31,3.2789800000000002
2016-02-12,3.03709
2016-02-18,3.1384
2016-02-24,3.48069
2016-03-04,3.3672000000000004
2016-03-11,3.5088000000000004
2016-03-18,3.50094
2016-03-27,3.56365
2016-03-28,2.6474599999999997
2016-04-03,2.60108
2016-04-04,2.94369
2016-04-05,2.94369
2016-04-05,2.7208500000000004
2016-04-05,2.7208500000000004
2016-04-07,3.07973
2016-04-07,3.07973
2016-04-09,3.0154799999999997
2016-04-09,3.0154799999999997
2016-04-11,3.05277
2016-04-11,3.05277
2016-04-14,2.47528
2016-04-16,2.4413099999999996
2016-04-18,2.2381
2016-04-20,2.4001200000000003
2016-04-22,2.63199
2016-04-24,2.5737300000000003
2016-04-26,2.4021
2016-04-28,2.2468399999999997
2016-04-30,2.43378
2016-05-02,2.57773
2016-05-04,2.5786700000000002
2016-05-06,2.24209
2016-05-08,1.857
2016-05-10,3.57655
2016-05-12,2.38281
2016-05-14,1.81364
2016-05-16,1.7108499999999998
2016-05-18,1.62957
2016-05-20,1.3734099999999998
2016-05-22,0.9897400000000001
2016-05-24,0.98245
2016-05-26,0.84268
2016-05-28,0.9551999999999999
2016-05-30,0.91099
2016-06-01,0.7577299999999999
2016-06-03,0.6530900000000001
2016-06-05,0.6762400000000001
2016-06-07,0.54896
2016-06-09,0.54458
2016-06-11,0.42121
2016-06-13,4.34726
2016-06-15,0.68853
2016-06-17,0.55362
2016-06-19,0.5920799999999999
2016-06-21,0.62327
2016-06-23,0.71162
2016-06-25,0.6383099999999999
2016-06-27,0.7074800000000001
2016-06-29,0.8045599999999999
2016-07-01,3.4883599999999997
2016-07-03,2.37599
2016-07-05,1.48508
2016-07-07,1.53634
2016-07-09,1.42096
2016-07-11,1.35323
2016-07-13,1.37467
2016-07-15,1.39321
2016-07-17,1.4960499999999999
2016-07-19,3.70697
2016-07-21,2.8467
2016-07-23,2.6637399999999998
2016-07-25,2.23352
2016-07-27,2.17974
2016-07-29,2.3222
2016-07-31,2.14708
2016-08-02,2.6540000000000004
2016-08-04,4.88749
2016-08-06,4.90745
2016-08-08,3.78757
2016-08-10,3.6460500000000002
2016-08-12,3.49088
2016-08-14,3.02049
2016-08-16,2.8616200000000003
2016-08-18,2.5196400000000003
2016-08-20,2.56529
2016-08-22,2.57444
2016-08-24,4.67159
2016-08-26,4.27545
2016-08-28,3.20365
2016-09-02,8.54201
2016-09-03,11.358060000000002
2016-09-05,7.48564
2016-09-07,5.31382
2016-09-09,4.2209200000000004
2016-09-11,3.8187900000000004
2016-09-13,3.78765
2016-09-15,4.49623
2016-09-21,2.95715
2016-09-21,16.63292
2016-09-23,13.95007
2016-09-25,5.328619999999999
2016-09-27,3.80262
2016-09-29,3.39019
2016-10-01,3.40125
2016-10-03,3.08713
2016-10-05,2.7370200000000002
2016-10-07,2.81637
2016-10-09,4.04845
2016-10-11,3.6428700000000003
2016-10-15,3.33065
2016-10-17,3.0575900000000003
2016-10-19,2.81921
2016-10-21,2.6424199999999995
2016-10-23,2.5405800000000003
2016-10-25,2.47736
2016-10-27,2.70659
2016-10-29,2.76791
2016-11-13,2.36164
2016-11-23,1.9636300000000002
2016-12-15,1.77395
2017-01-24,1.5741
2017-02-20,2.1977700000000002
2017-03-10,2.4271499999999997
2017-03-17,3.75696
2017-03-25,3.81053
2017-03-28,3.6323299999999996
2017-03-29,3.39918
2017-03-30,3.42449
2017-03-31,3.58277
2017-04-01,3.38443
2017-04-02,3.4043
2017-04-03,3.49917
2017-04-05,3.3116499999999998
2017-04-06,3.21687
2017-04-07,3.3776200000000003
2017-04-08,3.41901
2017-04-09,3.44397
2017-04-10,3.18283
2017-04-11,3.2119999999999997
2017-04-12,3.17768
2017-04-13,3.0812099999999996
2017-04-14,2.81264
2017-04-15,2.72502
2017-04-16,2.5269999999999997
2017-04-17,2.50002
2017-04-18,2.4473000000000003
2017-04-19,2.24449
2017-04-20,1.99633
2017-04-21,1.88183
2017-04-22,1.95458
2017-04-23,2.19352
2017-04-24,2.04204
2017-04-25,2.00576
2017-04-26,2.1095800000000002
2017-04-27,2.05314
2017-04-29,2.17605
2017-04-30,2.20452
2017-05-01,2.25605
2017-05-02,2.60527
2017-05-03,2.75086
2017-05-04,2.7450099999999997
2017-05-05,2.32249
2017-05-06,2.1257599999999996
2017-05-07,1.54798
2017-05-08,1.7940200000000002
2017-05-09,1.66487
2017-05-10,1.74376
2017-05-11,1.79096
2017-05-12,1.64107
2017-05-13,1.41313
2017-05-15,0.93946
2017-05-16,0.91237
2017-05-17,0.83064
2017-05-18,1.25139
2017-05-19,1.18507
2017-05-20,1.1315
2017-05-21,1.1904299999999999
2017-05-22,1.19127
2017-05-23,1.0847900000000001
2017-05-24,0.99233
2017-05-25,0.75491
2017-05-26,0.7576700000000001
2017-05-27,1.4144999999999999
2017-05-28,1.1329500000000001
2017-05-29,0.80843
2017-05-30,0.65234
2017-05-31,0.30603
2017-06-01,0.34664
2017-06-02,0.29994
2017-06-03,0.21989000000000003
2017-06-04,0.02611
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,3.3629100000000003
2017-06-09,0.8459800000000001
2017-06-10,0.80162
2017-06-11,0.5695399999999999
2017-06-12,0.7628600000000001
2017-06-13,5.0580099999999995
2017-06-14,1.2286700000000002
2017-06-15,1.13805
2017-06-16,0.82787
2017-06-17,0.63353
2017-06-18,0.6624399999999999
2017-06-19,0.73993
2017-06-20,0.81248
2017-06-21,0.53078
2017-06-22,0.73885
2017-06-23,0.65215
2017-06-24,0.67388
2017-06-25,0.7579800000000001
2017-06-26,0.7553300000000001
2017-06-27,0.78973
2017-06-28,0.85961
2017-06-29,0.81241
2017-06-30,0.62373
2017-07-01,0.69055
2017-07-02,0.80158
2017-07-03,0.83359
2017-07-04,1.08263
2017-07-05,0.9414100000000001
2017-07-06,0.8985700000000001
2017-07-07,1.12493
2017-07-08,1.07294
2017-07-09,0.96238
2017-07-10,1.11875
2017-07-11,1.70566
2017-07-12,1.4205100000000002
2017-07-13,1.6627800000000001
2017-07-14,1.9481499999999998
2017-07-15,2.03074
2017-07-18,1.5472299999999999
2017-07-19,1.64887
2017-07-20,1.5675
2017-07-21,1.52775
2017-07-22,1.58211
2017-07-23,1.8662699999999999
2017-07-24,1.67494
2017-07-25,1.71205
2017-07-26,2.0604
2017-07-27,2.47481
2017-07-28,1.93631
2017-07-29,2.30703
2017-07-30,2.86996
2017-07-31,2.51995
2017-08-01,1.9763700000000002
2017-08-02,2.10309
2017-08-03,2.516
2017-08-04,2.71857
2017-08-05,2.31312
2017-08-06,2.26253
2017-08-07,2.22933
2017-08-08,26.20111
2017-08-09,8.8222
2017-08-10,4.36791
2017-08-11,3.64198
2017-08-12,2.8477599999999996
2017-08-13,2.7875699999999997
2017-08-14,3.63574
2017-08-15,2.6648
2017-08-16,2.78852
2017-08-17,2.54353
2017-08-18,2.54969
2017-08-19,2.6401000000000003
2017-08-20,2.72125
2017-08-21,2.33588
2017-08-22,2.30816
2017-08-23,2.4221
2017-08-24,2.34065
2017-08-25,2.16542
2017-08-26,2.28161
2017-08-27,2.18751
2017-08-28,2.14515
2017-08-29,1.99677
2017-08-30,2.09923
2017-08-31,2.17941
2017-09-01,2.22347
2017-09-02,2.10169
2017-09-03,2.20269
2017-09-04,2.05267
2017-09-05,1.89998
2017-09-17,3.70849
2017-09-18,5.19594
2017-09-19,3.8014799999999997
2017-09-20,3.2568900000000003
2017-09-21,2.92373
2017-09-22,3.0784499999999997
2017-09-23,3.07075
2017-09-24,4.22748
2017-09-25,3.06595
2017-09-26,3.08654
2017-09-27,3.1578299999999997
2017-09-28,8.5673
2017-09-29,4.8315
2017-09-30,9.523810000000001
2017-10-01,8.01918
2017-10-02,8.47534
2017-10-03,6.50065
2017-10-04,5.25877
2017-10-05,4.07682
2017-10-06,3.24554
2017-10-07,3.0797600000000003
2017-10-08,2.74548
2017-10-09,2.43627
2017-10-10,3.0864599999999998
2017-10-20,2.68436
2017-11-07,3.26519
2018-04-28,2.69517
2018-04-29,2.47314
2018-04-30,2.37022
2018-05-01,2.09219
2018-05-02,2.07116
