date,aluminum
YYYY-MM-DD,ppb
2016-10-16,25.539260000000002
2016-10-19,21.26075
2016-10-27,19.18055
2016-11-03,16.506890000000002
2016-11-12,16.07238
2016-11-23,17.80278
2017-08-04,36.302150000000005
2017-08-25,66.64512
2017-09-27,49.589679999999994
2017-10-05,34.63284
2017-10-12,32.53212
2017-10-24,70.12105
2017-11-03,32.45278
2017-11-15,21.132260000000002
2018-05-25,20.5166
2018-06-09,16.93649
2018-06-15,25.976490000000002
2018-06-25,20.17557
2018-07-16,13.766099999999998
2018-08-10,16.48313
2018-08-17,22.09735
2018-08-24,31.996190000000002
2019-06-23,12.198770000000001
2019-06-27,26.190289999999997
2019-07-05,23.3995
2019-07-14,12.74632
2019-07-19,11.75621
2019-07-26,110.44353
2019-08-02,8.17842
2019-08-09,3.97919
2019-08-16,10.217089999999999
2019-08-23,393.1372
2019-08-30,686.74707
2019-09-06,1167.7481400000001
2019-09-13,10.579350000000002
2019-09-20,16.87472
2019-09-27,12.3509
2019-10-04,6.87421
2019-10-11,104.78259
2019-10-19,23.78076
2020-03-01,32.27675
2020-04-01,144.02412
2020-04-28,91.49673
2020-05-22,159.60208
2020-05-29,46.1536
2020-06-05,47.96381
2020-06-12,61.022040000000004
2020-06-19,93.22713999999999
2020-06-26,32.12417
2020-07-02,46.46342
2020-07-10,45.471810000000005
2020-07-17,47.66609
2020-07-23,38.60652
2020-07-30,30.86798
2020-08-07,41.321709999999996
2020-08-14,37.40632
2020-08-20,38.16505
2020-08-27,51.01111
2020-09-03,136.94504
2020-09-11,38.60333
2020-09-18,31.130429999999997
2020-09-24,55.35832
2020-10-01,28.79854
2020-10-08,117.23129999999999
2020-10-16,37.05879
2020-10-23,39.79702
2020-11-06,38.15694
2021-01-21,30.472269999999998
2021-02-17,44.00721
2021-03-10,31.8878
2021-04-14,45.44882
2021-05-19,118.7903
2021-05-28,19.19432
2021-06-04,96.06219
2021-06-11,13.88877
2021-06-18,14.183129999999998
2021-06-24,16.12665
2021-07-02,1147.6225100000001
2021-07-09,12.30704
2021-07-15,1018.25963
2021-07-23,102.17034
2021-07-30,28.159580000000002
2021-08-06,22.28557
2021-08-13,29.828612
2021-08-19,31.2397168
2021-08-27,23.2751989
2021-09-03,53.4782372
2021-10-01,52.8772029
2021-10-07,94.6164023
2021-10-22,30.167628099999998
2021-11-03,86.84288190000001
2021-11-11,35.7837546
2021-12-20,122.5690626
