date,strontium
YYYY-MM-DD,ppb
2019-04-27,246.39520000000002
2019-05-11,248.12509
2019-05-19,267.85813
2019-05-24,153.46068
2019-06-03,110.61607000000001
2019-06-18,107.54308999999999
2019-07-01,163.48324000000002
2019-07-09,189.45105
2019-07-16,193.68195
2019-08-13,225.85912000000002
2019-09-05,224.81818
2019-10-02,233.73629999999997
2020-04-21,215.03064999999998
2020-05-13,233.72926
2020-05-28,270.29566
2020-06-10,230.73949
2020-06-24,133.51518000000002
2020-07-08,124.54557
2020-08-03,126.46552
2020-08-26,140.12404
2020-09-29,152.03287
2021-05-10,220.80722000000003
2021-05-24,277.23900000000003
2021-06-17,304.5846278
2021-06-30,255.5419617
2021-07-22,209.358856
2021-08-20,179.29253849999998
2021-09-30,183.4291604
