date,lithium
YYYY-MM-DD,ppb
2014-12-12,2.17825
2015-01-24,2.18025
2015-02-07,2.69139
2015-03-16,2.09342
2015-04-19,1.63509
2015-05-11,2.0056
2015-05-24,2.09355
2015-06-02,1.60922
2015-06-18,3.95708
2015-07-02,1.41923
2015-07-15,1.82728
2015-08-02,1.26161
2015-08-09,1.2531700000000001
2015-10-04,4.40787
2015-10-13,3.73807
2015-10-26,4.00155
2015-11-09,4.16253
2015-11-23,2.98521
2015-12-09,3.43969
2016-01-28,3.42901
2016-02-12,3.4547600000000003
2016-02-21,4.63598
2016-03-09,4.09685
2016-03-24,3.61379
2016-03-31,3.26133
2016-04-08,2.0319599999999998
2016-04-21,3.9879700000000002
2016-05-02,1.4006234479999997
2016-05-27,1.0058805064
2016-06-04,1.505137302
2016-06-17,0.51615
2016-06-27,0.64716
2016-07-08,0.67205
2016-07-15,0.71224
2016-07-22,0.89353
2016-07-29,0.9154
2016-08-05,0.9837400000000001
2016-08-12,1.43248
2016-08-19,1.20593
2016-08-26,1.1375899999999999
2016-09-02,0.98926
2016-09-09,1.3083900000000002
2016-09-16,1.5193
2016-09-23,2.41261
2016-09-30,1.54987
2016-10-12,1.60791
2016-10-19,1.68397
2016-10-27,1.56945
2016-11-03,1.7891000000000001
2016-11-12,1.7440600000000002
2016-11-23,1.71535
2017-03-19,2.2284300000000004
2017-04-12,2.25667
2017-04-30,1.6820199999999998
2017-06-30,0.65472
2017-07-30,0.6497799999999999
2017-08-25,0.97097
2017-09-14,1.34649
2017-09-27,1.4710899999999998
2017-10-14,1.4986199999999998
2017-10-23,1.48722
2017-11-03,1.62809
2017-11-16,1.6597
2018-03-03,1.75771
2018-05-25,0.62707
2018-06-08,0.7736700000000001
2018-06-15,0.7406400000000001
2018-06-25,0.85896
2018-07-09,1.17587
2018-07-15,1.0482900000000002
2018-08-10,1.37471
2018-08-17,5.6550199999999995
2018-08-24,1.56019
2018-09-07,1.54269
2018-09-14,1.8326500000000001
2018-09-28,1.78034
2018-10-05,1.3561599999999998
2018-10-12,1.85184
2018-10-18,1.8038399999999999
2018-10-25,1.72431
2018-11-02,1.5459200000000002
2018-11-10,1.7119300000000002
2018-11-17,1.80555
2019-02-27,2.2870399999999997
2019-03-30,2.5198199999999997
2019-04-18,2.34335
2019-05-08,1.5457199999999998
2019-06-05,0.64508
2019-06-11,0.52015
2019-06-21,0.41552
2019-06-27,1.03659
2019-07-05,0.46413000000000004
2019-07-14,0.33478
2019-07-19,0.46703
2019-07-26,0.7135900000000001
2019-08-02,0.51526
2019-08-09,0.3801
2019-08-16,0.61685
2019-08-23,4.85006
2019-08-30,2.75371
2019-09-06,1.48775
2019-09-13,3.21458
2019-09-20,1.05761
2019-09-27,1.37386
2019-10-04,1.4092099999999999
2019-10-11,1.391
2019-10-19,1.73407
2019-10-25,1.75062
2019-11-03,1.53923
2019-11-08,1.72484
2019-11-15,1.92144
2019-11-22,3.91991
2019-12-04,1.9663300000000001
2019-12-12,1.90407
2019-12-20,2.27847
2020-01-08,2.23961
2020-01-21,3.4254800000000003
2020-01-28,2.66049
2020-02-11,1.16662
2020-02-20,1.68941
2020-03-11,2.14529
2020-03-17,1.3685800000000001
2020-04-03,0.92764
2020-04-09,2.13006
2020-04-14,1.8285
2020-04-24,1.8168300000000002
2020-05-22,1.5146499999999998
2020-05-29,0.35483
2020-06-05,0.7766099999999999
2020-06-12,1.25035
2020-06-19,0.6022000000000001
2020-06-26,0.0
2020-07-02,0.36188
2020-07-10,0.64544
2020-07-17,2.02284
2020-07-23,1.97172
2020-07-30,0.39117
2020-08-07,1.20357
2020-08-14,1.16235
2020-08-20,2.12149
2020-08-27,0.92527
2020-09-03,1.4086
2020-09-11,1.2202899999999999
2020-09-18,1.05187
2020-09-24,1.95749
2020-10-01,2.05668
2020-10-08,2.40428
2020-10-16,3.1038300000000003
2020-10-23,1.8657299999999999
2020-10-27,1.18156
2020-11-06,2.82893
2020-11-13,1.7661799999999999
2020-12-04,1.9320399999999998
2021-01-08,1.7182300000000001
2021-01-15,0.93239
2021-01-28,2.40141
2021-02-11,2.00636
2021-03-03,2.36272
2021-03-19,2.0539
2021-03-25,3.4764
2021-04-07,2.53416
2021-05-17,2.24728
2021-05-28,1.24168
2021-06-04,1.05001
2021-06-11,0.54935
2021-06-18,0.6851
2021-06-24,0.23397
2021-07-02,0.13755
2021-07-09,0.6479999999999999
2021-07-15,0.93156
2021-07-23,1.58181
2021-07-30,1.38911
2021-07-31,1.08122
2021-08-06,1.02819
2021-08-13,0.5512642
2021-08-19,0.448181
2021-08-27,0.3629013
2021-09-03,0.5653662
2021-10-01,0.8444985
2021-10-07,2.1565204
2021-10-22,-9999.0
2021-10-27,-9999.0
2021-11-03,0.2825149
2021-11-11,0.495405
2022-10-15,-9999.0
