date,zirconium
YYYY-MM-DD,ppb
2015-10-21,0.0889
2015-11-01,0.08202
2015-11-09,0.09042
2015-11-17,0.08184
2015-11-23,0.08098
2015-12-03,0.0779
2015-12-14,0.07813
2015-12-22,0.08377000000000001
2015-12-28,0.08543999999999999
2016-01-04,0.07752
2016-01-12,0.07571
2016-02-02,0.11285
2016-02-15,0.10120000000000001
2016-02-23,0.047869999999999996
2016-02-29,0.048209999999999996
2016-03-08,0.09861999999999999
2016-03-15,0.10155
2016-03-21,0.08279999999999998
2016-03-29,0.08377000000000001
2016-04-05,0.07601
2016-04-12,0.06874
2016-04-19,0.06772
2016-04-25,0.08004
2016-05-03,0.0701
2016-05-11,0.07735
2016-05-17,0.07025
2016-05-27,0.08068
2016-06-01,0.07765
2016-06-09,0.08030000000000001
2016-06-16,0.08396
2016-06-22,0.09595
2016-06-29,0.06705
2016-07-08,0.08513
2016-07-15,0.08274999999999999
2016-07-22,0.07979
2016-07-29,0.07571
2016-08-05,0.07854
2016-08-12,0.03187
2016-08-19,0.037919999999999995
2016-08-26,0.03016
2016-09-02,0.050499999999999996
2016-09-09,0.02563
2016-09-16,0.14352
2016-09-23,0.0
2016-10-01,0.0
2016-10-12,0.11426
2016-10-19,0.09368
2016-10-21,0.0
2016-10-27,0.09722
2016-11-03,0.14978
2016-11-12,0.09523999999999999
2016-11-22,0.0
2016-11-29,0.9024699999999999
2016-12-06,1.0928499999999999
2016-12-13,0.21652000000000002
2016-12-27,0.20049999999999998
2017-01-03,0.05502
2017-01-17,0.593
2017-01-24,1.1921
2017-01-31,0.10730999999999999
2017-02-07,0.12144
2017-02-15,0.12735
2017-02-21,0.15631
2017-02-28,0.17257
2017-03-09,0.14876
2017-03-14,0.12512
2017-03-21,0.13206
2017-03-28,0.13604
2017-04-04,0.11253
2017-04-11,0.12541
2017-04-18,0.13921
2017-04-25,0.2179
2017-05-02,0.14214
2017-05-09,0.14528
2017-05-16,0.12961
2017-05-23,0.15324000000000002
2017-05-30,0.14007
2017-06-01,0.13974999999999999
2017-06-16,0.26631
2017-06-30,0.18581
2017-07-30,0.17981
2017-08-25,0.14296
2017-09-14,0.134
2017-09-27,0.16353
2017-10-10,0.09523000000000001
2017-10-14,0.09773000000000001
2017-10-17,0.09058
2017-10-23,0.07093
2017-10-24,0.21055999999999997
2017-10-31,0.15994999999999998
2017-11-03,0.07624
2017-11-07,0.09748
2017-11-14,0.09203
2017-11-15,0.069
2017-11-21,0.10444
2017-11-24,0.09203
2017-11-28,0.10768
2017-12-05,0.10840000000000001
2017-12-12,0.11179
2017-12-19,0.10244
2017-12-26,0.10352
2018-01-02,0.09497
2018-01-09,0.08678
2018-01-16,0.08728
2018-01-23,0.18556
2018-01-30,0.16204
2018-02-06,0.1687
2018-02-13,0.16868999999999998
2018-02-20,0.16938999999999999
2018-02-27,0.17645999999999998
2018-03-06,0.15988
2018-03-13,0.15925999999999998
2018-03-20,0.10659
2018-03-27,0.10383999999999999
2018-04-03,0.10271000000000001
2018-04-10,0.09917999999999999
2018-04-17,0.10207000000000001
2018-04-24,0.09452
2018-05-01,0.08793000000000001
2018-05-25,0.11912
2018-06-09,0.11221999999999999
2018-06-15,0.12574
2018-06-25,0.09379
2018-07-11,0.09029999999999999
2018-07-16,0.11732
2018-08-10,0.11138
2018-08-17,0.09625
2018-08-24,0.09960999999999999
2018-09-07,0.38150000000000006
2018-09-14,0.18925999999999998
2018-09-21,0.13807
2018-09-28,0.20257
2018-10-05,0.14619
2018-10-12,0.08973999999999999
2018-10-19,0.07747000000000001
2018-10-25,0.08087
2018-11-02,0.08048
2019-05-07,0.14182
2019-06-23,0.23900000000000002
2019-06-27,0.11493
2019-07-05,0.2908
2019-07-14,0.14172
2019-07-19,0.14776
2019-07-26,0.12323
2019-08-02,0.12312000000000001
2019-08-09,0.13882
2019-08-16,0.12161999999999999
2019-08-23,2.23276
2019-08-30,2.39122
2019-09-06,2.3674999999999997
2019-09-13,0.5017
2019-09-20,0.17267000000000002
2019-09-27,0.15871
2019-10-04,0.15272000000000002
2019-10-11,0.13832
2019-10-19,0.14103
2020-05-22,0.07197
2020-05-29,0.03332
2020-06-05,0.04995
2020-06-12,0.03907
2020-06-19,0.04568
2020-06-26,0.04823
2020-07-02,0.07358
2020-07-10,0.0952
2020-07-17,0.08005999999999999
2020-07-23,0.02869
2020-07-30,0.04054000000000001
2020-08-07,0.06008
2020-08-14,0.05482
2020-08-20,0.07708
2020-08-27,0.04768
2020-09-03,0.04492
2020-09-11,0.05587
2020-09-18,0.06419
2020-09-24,0.04659
2020-10-01,0.041539999999999994
2020-10-08,0.07379
2020-10-16,0.052110000000000004
2020-10-23,0.26287
2020-11-06,0.04701999999999999
2021-05-19,0.12732
2021-05-28,0.12236
2021-06-04,0.15308
2021-06-11,0.1261
2021-06-18,0.14479
2021-06-24,0.13135000000000002
2021-07-02,0.13126000000000002
2021-07-09,0.12836999999999998
2021-07-15,0.11219
2021-07-23,0.19852999999999998
2021-07-30,0.04816
2021-08-06,0.05888
2021-08-13,0.0298706
2021-08-19,0.0192184
2021-08-27,0.0261394
2021-09-03,0.0296748
2021-10-01,0.026163699999999998
2021-10-07,0.022002100000000004
2021-10-22,0.0070051
2022-10-15,0.0064887
