date,lead
YYYY-MM-DD,ppb
2019-04-27,0.01222
2019-05-10,0.04919
2019-05-19,0.08922
2019-05-24,0.022000000000000002
2019-06-03,0.02642
2019-06-18,0.056280000000000004
2019-07-01,0.00036
2019-07-09,0.03243
2019-07-16,0.02035
2019-08-15,0.013470000000000001
2019-09-05,0.03848
2019-10-02,0.03255
2020-04-21,0.0
2020-05-13,0.0
2020-05-28,0.06331
2020-06-10,0.0020599999999999998
2020-06-24,0.0
2020-07-08,0.0
2020-08-03,0.0
2020-08-26,0.0
2020-09-29,0.0
2020-11-03,0.0
2021-05-10,0.06826
2021-05-24,0.0069700000000000005
2021-06-17,0.0290265
2021-06-30,0.0794869
2021-07-22,0.043004999999999995
2021-08-20,0.0554953
2021-09-30,0.032380400000000004
