date,potassium
YYYY-MM-DD,ppb
2019-04-27,1469.02559
2019-05-11,1342.5408100000002
2019-05-19,1308.5741600000001
2019-05-24,1385.9747100000002
2019-06-03,1382.3295600000001
2019-06-18,1141.3505
2019-07-01,1115.04386
2019-07-09,1110.1716000000001
2019-07-16,1083.50089
2019-08-13,1068.0455299999999
2019-09-05,1152.4853
2019-10-02,1149.7352600000002
2020-04-21,1311.3429199999998
2020-05-13,1283.55586
2020-05-28,1053.99297
2020-06-10,1259.73396
2020-06-24,1199.20859
2020-07-08,930.35907
2020-08-03,976.0720200000001
2020-08-26,1036.00398
2020-09-29,1097.6879
2021-05-10,1205.69745
2021-05-24,1128.8123500000002
2021-06-17,1170.7574667
2021-06-30,2557.6764812
2021-07-22,1232.0194737
2021-08-20,1639.2874537
2021-09-30,1139.8423169
