date,zirconium
YYYY-MM-DD,ppb
2014-12-12,0.05224
2015-05-11,1.7768700000000002
2015-05-24,1.54549
2015-06-02,1.54292
2015-06-18,0.90488
2015-07-02,1.63265
2015-07-15,0.46232
2015-08-02,0.13292
2015-08-09,0.06884
2015-10-04,0.8661099999999999
2015-10-13,0.88794
2015-10-26,0.8341700000000001
2015-11-09,0.84528
2016-05-12,0.11349070079999998
2016-05-20,4.021005173200001
2016-05-27,0.0690372231
2016-06-04,0.1735314876
2016-06-11,0.23740050789999997
2016-06-17,0.14116
2016-06-27,0.05328
2016-07-08,0.29472000000000004
2016-07-15,0.18927
2016-07-22,0.06715
2016-07-29,0.09125
2016-08-05,0.05888
2016-08-12,0.11456
2016-08-19,0.07977
2016-08-26,0.04442
2016-09-02,0.06229
2016-09-09,0.07718
2016-09-16,0.28247
2016-09-23,0.0242
2016-09-30,0.0
2016-10-12,0.12295
2016-10-19,0.07903
2016-10-27,0.07901
2016-11-03,0.1407
2016-11-12,0.08574
2017-05-30,0.17797000000000002
2017-06-15,0.28577
2017-06-30,0.34791000000000005
2017-07-13,0.19361
2017-07-30,0.16777
2017-08-25,0.46587999999999996
2017-09-14,0.0
2017-09-27,0.08054
2017-10-14,0.18275
2017-10-23,0.12975
2017-11-03,0.14255
2018-05-25,0.1353
2018-06-08,0.11169
2018-06-15,0.08224999999999999
2018-06-25,0.07867
2018-07-09,0.08315
2018-07-15,0.06207
