date,calcium
YYYY-MM-DD,ppb
2019-04-27,60852.019790000006
2019-05-11,59046.96283999999
2019-05-19,61411.649600000004
2019-05-24,60284.637599999995
2019-06-03,67590.49202
2019-06-18,64614.710349999994
2019-07-01,61736.42494
2019-07-09,61960.77268
2019-07-16,59559.1536
2019-09-05,61499.97352
2019-10-02,60422.47864
2020-05-13,57738.62146
2020-05-28,58823.20521
2020-06-10,59901.65952
2020-06-24,59299.240060000004
2020-07-08,56454.29889
2020-08-03,60635.11853
2020-08-26,58875.15859
2020-09-29,60198.231459999995
2020-11-03,60503.63031
2021-05-10,57697.28693
2021-05-24,63807.260519999996
2021-06-17,64351.6662584
2021-06-30,63771.8083224
2021-07-22,60000.2364441
2021-08-20,60182.287645799996
2021-09-30,58213.4499156
