date,silicon
YYYY-MM-DD,ppb
2019-04-27,5356.41381
2019-05-10,3781.56769
2019-05-19,3960.1189799999997
2019-05-24,3806.0182400000003
2019-06-03,3494.8935
2019-06-18,3794.8446000000004
2019-07-01,3767.4275799999996
2019-07-09,3909.86631
2019-07-16,4199.91514
2019-08-15,4403.51219
2019-09-05,5191.380450000001
2019-10-02,5549.4425599999995
2020-04-21,4253.84185
2020-05-13,3543.2538699999996
2020-05-28,3417.9170900000004
2020-06-10,3918.93014
2020-06-24,3984.3215199999995
2020-07-08,3862.76517
2020-08-03,3972.2261
2020-08-26,4775.63479
2020-09-29,5365.661770000001
2020-11-03,5342.53889
2021-05-10,4898.55911
2021-05-24,3740.87217
2021-06-17,3092.7754403
2021-06-30,4089.6152207
2021-07-22,3983.3213281000003
2021-08-20,4560.2096853
2021-09-30,4807.2043653
