date,sodium
YYYY-MM-DD,ppb
2019-04-27,19124.17278
2019-05-11,20435.434680000002
2019-05-19,22561.023719999997
2019-05-24,23359.25909
2019-06-03,21389.796710000002
2019-06-18,21594.25666
2019-07-01,18825.407479999998
2019-07-09,18490.4439
2019-07-16,18923.83894
2019-08-13,18640.49696
2019-09-05,18632.06569
2019-10-02,17219.96325
2020-05-13,15958.10687
2020-05-28,17329.95201
2020-06-10,18520.65441
2020-06-24,19407.35585
2020-07-08,18693.007419999998
2020-08-03,19199.77143
2020-08-26,18932.841229999998
2020-09-29,18299.1152
2020-11-03,16661.74408
2021-05-10,14300.60581
2021-05-24,12615.76733
2021-06-17,11855.2883077
2021-06-30,12393.724503200001
2021-07-22,13805.2325046
2021-08-20,15046.3128708
2021-09-30,14352.2972607
