date,germanium
YYYY-MM-DD,ppb
2019-04-27,0.14678
2019-05-10,0.13534
2019-05-19,0.14764
2019-05-24,0.14271
2019-06-03,0.15302
2019-06-18,0.14541
2019-07-01,0.13677999999999998
2019-07-09,0.14328000000000002
2019-07-16,0.15741000000000002
2019-08-15,0.17092
2019-09-05,0.16184
2019-10-02,0.19085999999999997
2020-05-28,0.19741999999999998
2020-06-10,0.22699
2020-07-08,0.19903
2020-08-04,0.23265000000000002
2020-08-26,0.16060999999999998
2020-09-29,0.18188
2020-11-03,0.17557
2021-05-10,0.12717
2021-05-24,0.23185
2021-06-17,0.2181471
2021-06-30,0.3143278
2021-07-22,0.2355884
2021-08-20,0.24200180000000002
