date,silicon
YYYY-MM-DD,ppb
2019-05-11,4732.14062
2019-05-19,4324.86277
2019-05-24,3778.5752300000004
2019-06-03,3801.5349800000004
2019-06-18,4007.3625500000003
2019-07-01,4204.67676
2019-07-09,4567.54684
2019-07-16,4705.71223
2019-08-13,5091.34482
2019-09-05,5653.20155
2020-04-21,5024.25179
2020-05-13,3760.47986
2020-05-28,3929.51004
2020-06-10,4586.7323
2020-06-24,4472.2953
2020-07-08,4614.94139
2020-08-03,4721.41503
2020-08-26,5322.55717
2020-09-29,5691.91448
2020-11-03,5349.096170000001
2021-05-10,4380.19092
2021-05-24,4109.4279
2021-06-17,3805.4260608
2021-06-30,4863.9070309
2021-07-22,4720.7786729
2021-08-20,5357.1224007
2021-09-30,5365.853455
