date,silicon
YYYY-MM-DD,ppb
2019-04-27,6509.21313
2019-05-11,6869.29678
2019-05-19,6055.837320000001
2019-05-24,5692.45134
2019-06-03,5441.05563
2019-06-18,5411.811750000001
2019-07-01,5361.31543
2019-07-09,5373.691690000001
2019-07-16,5357.734759999999
2019-09-05,5691.0991
2019-10-02,7048.70407
2020-05-13,5549.8033
2020-05-28,5443.539650000001
2020-06-10,5652.1861499999995
2020-06-24,5840.623530000001
2020-07-08,5256.0216
2020-08-03,5409.34201
2020-08-26,5655.678470000001
2020-09-29,5846.83207
2020-11-03,5997.69318
2021-05-10,5789.36032
2021-05-24,5684.557089999999
2021-06-17,4940.5941352
2021-06-30,5888.942780899999
2021-07-22,5657.8008058
2021-08-20,5573.7056562
2021-09-30,5697.4801694
