date,lead
YYYY-MM-DD,ppb
2019-04-27,0.01171
2019-05-10,0.0
2019-05-19,0.01447
2019-05-24,0.01311
2019-06-03,0.02014
2019-06-18,0.03276
2019-07-01,1.41956
2019-07-09,0.02215
2019-07-16,0.02852
2019-08-15,0.010939999999999998
2019-09-05,0.058570000000000004
2019-10-02,0.02749
2020-04-21,0.0
2020-05-13,0.0
2020-05-28,0.0038900000000000002
2020-06-10,0.0115
2020-06-24,0.02956
2020-07-08,0.0
2020-08-04,0.0
2020-08-26,0.0
2020-09-29,0.0
2020-11-03,0.0
2021-05-10,0.05399
2021-05-24,0.00673
2021-06-17,0.07946170000000001
2021-06-30,0.0417457
2021-07-22,0.0785695
2021-08-20,0.0439431
