date,zinc
YYYY-MM-DD,ppb
2019-04-27,32.469809999999995
2019-05-10,26.688550000000003
2019-05-19,31.32787
2019-05-24,0.0
2019-06-03,20.98347
2019-06-18,24.04722
2019-07-01,23.8287
2019-07-09,34.88734
2019-07-16,21.091890000000003
2019-08-15,27.69767
2019-09-05,66.12443
2019-10-02,25.704050000000002
2020-04-21,23.35766
2020-05-13,27.37655
2020-05-28,22.88824
2020-06-10,70.25591
2020-06-24,141.38826999999998
2020-07-08,25.55063
2020-08-04,25.672739999999997
2020-08-26,20.693769999999997
2020-09-29,147.25379
2020-11-03,207.03425
2021-05-10,1677.00974
2021-05-24,42.140899999999995
2021-06-17,251.1071909
2021-06-30,54.043637999999994
2021-07-22,44.542575
2021-08-20,179.00244149999997
2021-09-30,48.6708149
