date,nickel
YYYY-MM-DD,ppb
2019-04-27,3.62797
2019-05-10,1.68052
2019-05-19,2.0227899999999996
2019-05-24,1.85794
2019-06-03,1.58718
2019-06-18,5.303520000000001
2019-07-01,0.0
2019-07-09,1.3619
2019-07-16,1.40378
2019-08-15,1.52725
2019-09-05,2.09491
2019-10-02,1.72601
2020-04-21,1.93966
2020-05-13,1.75261
2020-05-28,1.33892
2020-06-10,1.1990399999999999
2020-06-24,1.55557
2020-07-08,0.9949399999999999
2020-08-04,1.22014
2020-08-26,1.05102
2020-09-29,0.93163
2020-11-03,1.81588
2021-05-10,4.9658999999999995
2021-05-24,1.4458099999999998
2021-06-17,0.8434896999999999
2021-06-30,0.6465996
2021-07-22,0.6601699
2021-08-20,0.6286203
