date,strontium
YYYY-MM-DD,ppb
2019-04-27,725.64275
2019-05-10,754.1339399999999
2019-05-19,795.3022199999999
2019-05-24,797.10701
2019-06-03,752.6602200000001
2019-06-18,682.30609
2019-07-01,695.65326
2019-07-09,706.4993900000001
2019-07-16,739.4557
2019-08-15,785.0210300000001
2019-09-05,737.87515
2019-10-02,683.76041
2020-04-21,710.17286
2020-05-13,609.56113
2020-05-28,663.1216499999999
2020-06-10,696.80316
2020-06-24,726.9115999999999
2020-07-08,660.8288400000001
2020-08-04,608.5045
2020-08-26,628.32344
2020-09-29,641.43606
2020-11-03,618.65225
2021-05-10,728.7488000000001
2021-05-24,575.56942
2021-06-17,634.4915704
2021-06-30,823.3407900999999
2021-07-22,775.1679690000001
2021-08-20,669.6565169999999
2021-09-30,555.6500513999999
