date,europium
YYYY-MM-DD,ppb
2015-12-31,0.021320000000000002
2016-02-12,0.023600000000000003
2016-02-18,0.01899
2016-02-24,0.0215
2016-03-04,0.01965
2016-03-11,0.02029
2016-03-18,0.019889999999999998
2016-03-27,0.021189999999999997
2016-03-28,0.03146
2016-04-03,0.02708
2016-04-04,0.03196
2016-04-05,0.03196
2016-04-05,0.03304
2016-04-05,0.03304
2016-04-07,0.03787
2016-04-07,0.03787
2016-04-09,0.05825999999999999
2016-04-09,0.05825999999999999
2016-04-11,0.04802
2016-04-11,0.04802
2016-04-14,0.03695
2016-04-16,0.05455
2016-04-18,0.03822
2016-04-20,0.04386
2016-04-22,0.03633
2016-04-24,0.04524
2016-04-26,0.04219
2016-04-28,0.03081
2016-04-30,0.036449999999999996
2016-05-02,0.03985
2016-05-04,0.045009999999999994
2016-05-06,0.058050000000000004
2016-05-08,0.044520000000000004
2016-05-10,0.07429
2016-05-12,0.04432
2016-05-14,0.044109999999999996
2016-05-16,0.04686
2016-05-18,0.03294
2016-05-20,0.03331
2016-05-22,0.03644
2016-05-24,0.03941
2016-05-26,0.03224
2016-05-28,0.03259
2016-05-30,0.02841
2016-06-01,0.02956
2016-06-03,0.03303
2016-06-05,0.05822
2016-06-07,0.051430000000000003
2016-06-09,0.04445
2016-06-11,0.0443
2016-06-13,0.03601
2016-06-15,0.0329
2016-06-17,0.03218
2016-06-19,0.0303
2016-06-21,0.03443
2016-06-23,0.0325
2016-06-25,0.023649999999999997
2016-06-27,0.02425
2016-06-29,0.021259999999999998
2016-07-01,0.025920000000000002
2016-07-03,0.02872
2016-07-05,0.02149
2016-07-07,0.014870000000000001
2016-07-09,0.019680000000000003
2016-07-11,0.018090000000000002
2016-07-13,0.019020000000000002
2016-07-15,0.01766
2016-07-17,0.01484
2016-07-19,0.02099
2016-07-21,0.03009
2016-07-23,0.01793
2016-07-25,0.013420000000000001
2016-07-27,0.01684
2016-07-29,0.01626
2016-07-31,0.01503
2016-08-02,0.01447
2016-08-04,0.01642
2016-08-06,0.029199999999999997
2016-08-08,0.01899
