date,aluminum
YYYY-MM-DD,ppb
2016-10-15,10.42743
2016-10-19,28.3845
2016-10-27,15.19453
2016-11-03,18.95651
2016-11-12,9.15967
2016-11-23,15.16537
2016-12-19,14.46194
2017-03-19,93.70971
2017-04-11,22.96138
2017-04-12,48.73834000000001
2017-05-14,125.79951
2017-05-30,36.071
2017-06-01,28.191000000000003
2017-06-15,27.62531
2017-06-30,23.06288
2017-07-13,23.204639999999998
2017-07-30,16.59509
2017-08-25,16.270400000000002
2017-09-13,45.08595
2017-09-27,15.8947
2017-10-14,20.16368
2017-10-23,17.76333
2017-10-29,20.45066
2017-11-03,14.51734
2017-11-16,15.539430000000001
2017-12-19,20.63393
2018-01-05,19.72746
2018-01-25,23.08928
2018-03-03,15.14372
2018-03-17,13.436300000000001
2018-05-07,17.00695
2018-05-25,15.075149999999999
2018-06-03,16.78697
2018-06-15,12.49167
2018-06-25,13.60716
2018-07-11,10.980039999999999
2018-07-15,10.592600000000001
2018-08-10,11.17
2018-08-17,18.05276
2018-08-24,15.58733
