date,boron
YYYY-MM-DD,ppb
2014-12-12,1.81689
2015-01-24,1.06475
2015-02-07,1.07383
2015-02-19,1.7100099999999998
2015-03-16,0.74223
2015-04-19,0.61039
2015-05-11,1079.59187
2015-05-24,1059.90996
2015-06-02,1159.44605
2015-06-18,262.47357
2015-07-02,1117.41463
2015-07-15,176.35103
2015-08-02,0.35773
2015-08-09,0.40825
2015-10-04,423.42027
2015-10-13,324.82641
2015-10-26,326.18305999999995
2015-11-09,364.31539999999995
2015-12-09,157.78867
2016-01-08,157.3246
2016-01-28,159.49354
2016-02-12,172.84866999999997
2016-02-21,190.99145
2016-03-09,181.34343
2016-03-24,174.63664999999997
2016-03-31,159.34315
2016-04-08,151.19008
2016-04-21,0.0
2016-05-02,0.7562157255999999
2016-05-20,0.1720093408
2016-05-27,1.3085262695
2016-06-04,0.65335428
2016-06-11,0.1046230014
2016-06-17,0.96856
2016-06-27,0.31647000000000003
2016-07-08,1.3012199999999998
2016-07-15,1.3368099999999998
2016-07-22,1.59743
2016-07-29,1.26612
2016-08-05,0.0
2016-08-12,2.6974
2016-08-19,1.07515
2016-08-26,1.20446
2016-09-02,0.35539
2016-09-09,0.0
2016-09-16,1.06266
2016-09-23,0.50067
2016-09-30,0.28824
2016-10-12,0.0
2016-10-19,0.0
2016-10-27,1.03327
2016-11-03,0.98594
2016-11-12,2.65407
2016-11-23,0.45575
2016-12-04,1.59734
2017-03-19,1.9763700000000002
2017-04-12,0.56441
2017-04-30,0.16627
2017-05-14,0.29714999999999997
2017-05-30,0.0
2017-06-15,0.0
2017-06-30,0.0
2017-07-13,0.0
2017-07-30,0.0
2017-08-25,0.25575000000000003
2017-09-14,0.13716
2017-09-27,0.0
2017-10-14,0.0
2017-10-23,0.0
2017-11-03,0.0
2017-11-16,0.0
2017-12-19,0.0
2018-01-05,0.0
2018-01-25,0.0
2018-03-03,0.0
2018-03-25,0.0
2018-06-08,0.0
2018-06-15,0.0
2018-06-25,0.0
2018-07-09,0.0
2018-07-15,0.0
2018-08-10,0.0
2018-08-17,0.0
2018-08-24,0.0
2019-02-27,2.22476
2019-03-30,3.4580300000000004
2019-04-18,2.12412
2019-05-08,2.37145
2019-06-05,0.0
2019-06-11,0.0
2019-06-21,0.0
2019-06-27,3.387
2019-07-05,3.41627
2019-07-14,4.11772
2019-07-19,3.77955
2019-07-26,3.04284
2019-08-02,3.4958899999999997
2019-08-09,1.2985
2019-08-16,1.16527
2019-08-23,66.01618
2019-08-30,379.36605
2019-09-06,369.99059
2019-09-13,2.32681
2019-09-20,1.6366
2019-09-27,1.52704
2019-10-04,1.22599
2019-10-11,2.99153
2019-10-19,3.0403000000000002
2020-02-11,2.05078
2020-02-20,1.10722
2020-03-11,0.60309
2020-04-03,1.7224
2020-04-09,1.4022899999999998
2020-04-14,1.1065
2020-04-24,1.39742
2020-05-22,1.10363
2020-05-29,0.94588
2020-06-05,1.37065
2020-06-12,1.06723
2020-06-19,1.10853
2020-06-26,2.94769
2020-07-02,4.43337
2020-07-10,3.2779000000000003
2020-07-17,0.8923000000000001
2020-07-23,1.18945
2020-07-30,1.03748
2020-08-07,1.66339
2020-08-14,1.39564
2020-08-20,2.45555
2020-08-27,1.17126
2020-09-03,3.1542399999999997
2020-09-11,1.27665
2020-09-18,1.82137
2020-09-24,1.52367
2020-10-01,0.65444
2020-10-08,0.8333400000000001
2020-10-16,0.94956
2020-10-23,0.83395
2020-10-27,0.49532
2020-11-06,0.13133
2020-11-13,0.0
2020-12-04,0.32881
2021-01-08,0.49663
2021-01-15,0.0
2021-01-28,0.0
2021-02-11,0.0
2021-03-03,0.19938
2021-03-19,0.0
2021-03-25,0.0
2021-04-07,0.0
2021-05-17,0.0
2021-05-28,0.0
2021-06-04,0.0
2021-06-11,0.45864000000000005
2021-06-18,0.0
2021-06-24,0.0
2021-07-02,0.0
2021-07-09,0.0
2021-07-15,0.0
2021-07-23,221.76924
2021-07-30,1.74156
2021-07-31,1.92275
2021-08-06,2.03236
2021-08-13,2.6315558
2021-08-19,2.7510755
2021-08-27,2.0511393
2021-09-03,2.6528193
2021-10-01,1.957069
2021-10-07,2.9750309
2021-10-15,1.5530631000000001
2021-10-22,1.5100679000000001
2021-10-27,2.4605256
2021-11-03,1.9170465
2021-11-11,1.7361106000000002
