date,iron
YYYY-MM-DD,ppb
2014-12-07,43.1186
2015-01-24,174.69482
2015-02-07,34.37573
2015-02-19,34.270920000000004
2015-03-16,30.46622
2015-04-19,30.59479
2015-05-02,54.19002
2015-05-11,11.64493
2015-05-24,7.064690000000001
2015-06-02,12.3293
2015-06-18,15.772770000000001
2015-07-02,12.61132
2015-07-15,16.41798
2015-08-02,38.457080000000005
2015-08-09,46.63833
2015-10-04,10.570500000000001
2015-10-13,9.33674
2015-10-26,9.1694
2015-11-09,6.42391
2015-11-23,8.06995
2015-12-09,15.0075
2015-12-30,8.01559
2016-01-08,3.79909
2016-01-18,10.23818
2016-01-28,7.008109999999999
2016-02-12,6.47931
2016-02-21,12.433620000000001
2016-03-09,5.0159
2016-03-24,13.18695
2016-03-31,6.660810000000001
2016-04-08,40.380269999999996
2016-04-21,26.28551
2016-05-02,39.1314004368
2016-05-12,53.8720705328
2016-05-20,29.859846970800003
2016-05-27,93.634612004
2016-06-04,24.2613948722
2016-06-11,27.975931209599995
2016-06-17,42.10856
2016-06-27,31.160320000000002
2016-07-08,34.53306
2016-07-15,37.40665
2016-07-22,34.40678
2016-07-29,42.81655
2016-08-05,60.36271
2016-08-12,63.434540000000005
2016-08-19,50.26322999999999
2016-08-26,49.140119999999996
2016-09-02,57.28614
2016-09-09,40.755939999999995
2016-09-16,44.021350000000005
2016-09-23,36.47367
2016-09-30,45.298249999999996
2016-10-12,52.93316
2016-10-19,31.305550000000004
2016-10-27,36.69623
2016-11-03,35.0935
2016-11-12,30.6805
2016-11-23,26.40683
2016-12-04,28.77689
2016-12-19,31.07392
2017-03-19,35.252849999999995
2017-04-12,28.42226
2017-04-30,25.74409
2017-05-14,212.15052
2017-05-30,36.20041
2017-06-15,23.01151
2017-06-30,27.54631
2017-07-13,29.76369
2017-07-30,37.6221
2017-08-25,35.01571
2017-09-14,41.58806
2017-09-27,51.3937
2017-10-14,36.85642
2017-10-23,35.106790000000004
2017-11-03,33.41526
2017-11-16,31.27687
2017-12-19,28.52539
2018-01-05,22.57232
2018-01-25,29.97283
2018-03-03,32.46568
2018-03-17,31.738300000000002
2018-05-07,36.61074
2018-05-25,25.843780000000002
2018-06-08,30.74779
2018-06-15,38.07056
2018-06-25,31.44205
2018-07-09,29.169330000000002
2018-07-15,32.15321
2018-08-10,36.22016
2018-08-17,34.84713
2018-08-24,34.616699999999994
2018-09-07,34.17293
2018-09-14,34.145379999999996
2018-09-21,42.35759
2018-09-28,36.02275
