date,zinc
YYYY-MM-DD,ppb
2016-08-05,624.85827
2016-08-12,176.5492
2016-08-19,58.202980000000004
2016-08-26,94.13204
2016-09-02,64.64062
2016-09-09,61.70219
2016-09-16,59.54682
2016-10-01,61.70979
2016-10-12,35.989580000000004
2016-10-19,31.43922
2016-10-27,123.73903
2016-11-03,35.31515
2016-11-12,42.577999999999996
2017-06-16,43.850860000000004
2017-08-04,92.20352
2017-08-25,34.106429999999996
2017-09-27,34.59572
2017-10-05,133.12863
2017-10-12,47.0856
2017-10-13,46.62045
2017-10-24,49.58374
2017-11-03,40.02813
2017-11-15,63.11562000000001
2018-05-25,5.47199
2018-06-09,61.71809
2018-06-15,33.22412
2018-06-25,33.72634
2018-07-11,27.234859999999998
2018-07-16,38.83046
2018-08-24,32.142830000000004
2018-08-27,25.711149999999996
2019-06-23,35.14574
2019-06-27,31.868389999999998
2019-07-05,33.99168
2019-07-14,26.765569999999997
2019-07-19,22.49711
2019-07-26,29.444270000000003
2019-08-02,35.11926
2019-08-09,26.46459
2019-08-16,23.134
2019-08-23,338.36115
2019-08-30,185.02651
2019-09-06,257.42284
2019-09-20,28.08996
2019-09-27,88.92296
2019-10-04,51.223099999999995
2020-03-01,15.50718
2020-04-01,15.86444
2020-04-28,15.22266
2020-05-22,16.68613
2020-05-29,18.90597
2020-06-08,39.63085
2020-06-12,121.89983
2020-06-19,19.716540000000002
2020-06-26,33.626870000000004
2020-07-02,29.1836
2020-07-10,28.291909999999998
2020-07-17,333.49546
2020-07-23,117.46940000000001
2020-07-30,37.98945
2020-08-07,33.28647
2020-08-14,37.22788
2020-08-20,103.99265
2020-08-27,20.350450000000002
2020-09-03,18.72341
2020-09-11,20.57969
2020-09-18,16.292740000000002
2020-09-24,160.35316999999998
2020-10-01,20.85995
2020-10-08,16.46611
2020-10-16,35.807
2020-10-23,35.01339
2020-11-06,22.77426
2021-01-21,33.15002
2021-02-17,29.30873
2021-03-10,228.35954999999998
2021-04-14,41.62121
2021-05-19,40.15874
2021-05-28,27.12176
2021-06-04,33.79586
2021-06-11,588.28294
2021-06-24,23.24606
2021-07-09,14.36428
2021-07-15,784.4092899999999
2021-07-23,5.69955
2021-07-30,46.64455
2021-08-06,38.43825
2021-08-13,91.5079901
2021-08-19,593.2644449
2021-08-27,24.694862
2021-09-03,24.929855399999997
2021-10-01,29.3824658
2021-10-07,32.4937941
2021-10-22,30.071593
2021-11-03,27.341574400000002
2021-11-11,37.9784109
2021-12-20,20.664556599999997
