date,phosphorus
YYYY-MM-DD,ppb
2014-12-07,93.87443744680851
2015-01-24,78.87244255319149
2015-02-07,65.62341191489362
2015-02-19,83.14135361702128
2015-03-16,68.63064936170213
2015-04-19,60.734507446808514
2015-05-02,347.18044
2015-05-11,316.06052
2015-05-24,293.95586000000003
2015-06-02,320.59492
2015-06-18,242.45238
2015-07-02,327.21025
2015-07-15,217.96223999999998
2015-08-02,70.61226170212767
2015-08-09,71.10433063829787
2015-10-04,240.78412
2015-10-13,187.97014000000001
2015-10-26,227.44920000000002
2015-11-09,240.33119
2015-11-23,235.27334
2015-12-09,247.32586
2015-12-30,219.45097
2016-01-08,221.57263
2016-01-18,315.44772
2016-01-28,293.70026
2016-02-12,277.68501000000003
2016-02-21,267.75661
2016-03-09,267.23265000000004
2016-03-24,280.60597
2016-03-31,255.38124
2016-04-08,227.11154
2016-04-21,202.03595
2016-05-02,170.5154650496
2016-05-12,158.3643418409
2016-05-20,81.28003506700001
2016-05-27,143.78231589519999
2016-06-04,122.16436159380001
2016-06-11,144.6200854208
2016-06-17,160.06160999999997
2016-06-27,130.61459
2016-07-08,143.56128999999999
2016-07-15,124.26059000000001
2016-07-22,126.09640999999999
2016-07-29,132.93099
2016-08-05,128.24086
2016-08-12,127.39876000000001
2016-08-19,135.60511
2016-08-26,126.77184
2016-09-02,130.9568
2016-09-09,167.64881
2016-09-16,222.58543
2016-09-23,206.47677000000002
2016-09-30,203.08092
2016-10-12,243.30675
2016-10-19,204.24168000000003
2016-10-27,199.53539
2016-11-03,211.33614999999998
2016-11-12,214.39549
2016-11-23,181.12547
2016-12-04,173.35019
2016-12-19,177.01836
2017-03-19,149.05328
2017-04-12,116.99121
2017-04-30,115.21211
2017-05-14,86.14705000000001
2017-05-30,79.47394
2017-06-15,90.60452
2017-06-30,118.50996
2017-07-13,124.00876
2017-07-30,134.58882
2017-08-25,126.7207
2017-09-14,138.03742
2017-09-27,138.65805999999998
2017-10-14,140.9937
2017-10-23,134.66402
2017-11-03,151.18218000000002
2017-11-16,148.29302
2017-12-19,206.38869
2018-01-05,202.93946
2018-01-25,209.18192000000002
2018-03-03,346.72148999999996
2018-03-17,355.13860999999997
2018-05-07,249.2429
2018-05-25,289.74176
2018-06-08,321.43261
2018-06-15,336.87926
2018-06-25,336.53756999999996
2018-07-09,357.61957
2018-07-15,331.14449
2018-08-10,343.60937
2018-08-17,342.04639999999995
2018-08-24,358.25431000000003
2018-09-07,334.19568
2018-09-14,314.17958
2018-09-21,315.01075000000003
2018-09-28,327.71602
