date,antimony
YYYY-MM-DD,ppb
2016-02-23,0.12196
2016-02-29,0.14027
2016-06-29,0.26472
2016-08-03,0.06504
2016-08-10,0.07793
2016-08-17,0.24317
2016-08-23,0.03107
2016-08-23,0.02278
2016-08-23,0.01819
2016-08-24,0.02125
2016-08-31,0.01928
2016-09-07,0.05824
2016-09-14,0.19913
2016-09-21,0.020630000000000003
2016-09-28,0.013829999999999999
2016-10-11,0.0216
2016-10-19,0.1233
2016-10-26,0.056940000000000004
2016-11-02,0.03029
2016-11-09,0.0
2016-11-16,0.0335
2016-11-22,0.04537
2016-11-29,0.00343
2016-12-06,0.0
2016-12-13,0.06358
2016-12-20,0.03217
2016-12-27,0.0675
2017-01-03,0.0
2017-01-10,0.012639999999999998
2017-01-17,0.10366
2017-01-24,0.06225
2017-01-31,0.042050000000000004
2017-02-07,0.0
2017-02-14,0.0
2017-02-21,0.0
2017-02-28,0.0
2017-03-07,0.0
2017-03-14,0.0
2017-03-21,0.0
2017-03-28,0.0
2017-04-04,0.0
2017-04-11,0.0
2017-04-18,0.0
2017-04-25,0.0
2017-05-02,0.0
2017-05-09,0.0
2017-05-16,0.08038000000000001
2017-05-23,0.07307
2017-05-30,0.07075
2017-06-14,0.04385
2017-06-20,0.03172
2017-06-29,0.03584
2017-07-05,0.02835
2017-07-12,0.01474
2017-07-18,0.014
2017-07-25,0.00767
2017-08-03,0.00873
2017-08-09,0.26067
2017-08-16,0.01793
2017-08-23,0.01321
2017-08-29,0.0047
2017-09-03,0.00789
2017-09-13,0.013389999999999999
2017-09-20,0.013600000000000001
2017-09-27,0.07837999999999999
2017-10-05,0.04902
2017-10-10,0.05913
2017-10-17,0.02221
2017-10-24,0.011559999999999999
2017-10-31,0.01797
2017-11-07,0.009049999999999999
2017-11-14,0.0067599999999999995
2017-11-21,0.00229
2017-11-28,0.00142
2017-12-03,0.00148
2017-12-12,0.01626
2017-12-19,0.00106
2017-12-26,0.00211
2018-01-02,0.0
2018-01-09,0.014499999999999999
2018-01-16,0.0
2018-01-23,0.06279
2018-01-30,0.04665
2018-02-06,0.01731
2018-02-13,0.01542
2018-02-20,0.011000000000000001
2018-02-27,0.00204
2018-03-06,0.00528
2018-03-13,0.00869
2018-07-16,0.028630000000000003
2018-07-23,0.05754000000000001
2018-09-04,0.0008799999999999999
2018-09-10,0.00772
2018-09-17,0.011130000000000001
2018-09-24,0.0030800000000000003
2018-10-01,0.0
2018-10-29,0.00472
2019-05-07,0.0
