date,nickel
YYYY-MM-DD,ppb
2015-06-02,0.16840999999999998
2015-06-12,0.045077045443312
2015-06-13,0.121580808380976
2015-06-18,0.0
2015-07-06,0.07808062522245
2015-07-10,0.04403543811356799
2015-07-15,0.0
2015-08-02,0.0
2015-11-04,0.14079
2015-11-23,0.13487000000000002
2015-11-28,0.04967
2016-05-27,0.060655488
2016-06-04,0.112415961
2016-06-08,0.08048
2016-06-11,0.203743679
2016-06-17,0.0
2016-07-08,0.16496
2016-07-14,0.0
2016-07-16,0.050460000000000005
2016-07-22,0.0143
2016-07-29,0.03857
2016-08-11,0.0
2016-08-19,0.08030000000000001
2016-08-26,0.09845
2016-09-02,0.13604
2016-09-16,0.09537999999999999
2016-10-12,0.24597999999999998
2016-10-19,0.32778
2016-10-27,0.22692
2016-11-03,0.17894
2016-11-12,0.18167
2016-12-04,0.03703
2017-03-27,0.16876
2017-06-23,0.28929
2017-06-30,0.19906000000000001
2017-07-13,0.15646
2017-07-14,0.38677999999999996
2017-07-17,0.19513
2017-07-30,0.10155
2017-08-11,0.14956
2017-08-25,0.1169
2017-08-31,0.13566
2017-09-18,0.17561
2017-09-27,0.14311000000000001
2017-10-14,0.14007
2017-10-19,0.05592
2017-10-23,0.06353
2017-10-24,0.15163
2017-11-03,0.05374999999999999
2017-11-14,0.17335
2017-11-16,0.13294
2017-12-19,0.19186999999999999
2018-01-06,0.17907
2018-01-25,0.16318
2018-01-29,0.08699
2018-03-03,0.0
2018-03-04,0.11485000000000001
2018-03-13,0.71372
2018-03-17,0.0
2018-05-07,0.0
2018-05-25,0.0
2018-06-03,1.14987
2018-06-08,0.06492
2018-06-15,0.029719999999999996
2018-06-25,0.17756
2018-07-09,0.01796
2018-08-10,0.17429
2018-08-17,0.02953
2018-08-24,0.16667
2018-08-25,7.18615
2018-08-31,0.24658
2018-09-07,0.19604
2018-09-14,0.34413
2018-09-21,0.12413
2018-10-11,0.02767
2018-10-12,0.21888999999999997
2018-10-18,0.14143
2018-10-25,0.10264999999999999
2018-11-02,0.11921
2018-11-10,0.15911000000000003
2018-11-16,0.03544
2018-11-17,0.12053
2019-07-27,0.0
2019-08-13,0.2398
