date,boron
YYYY-MM-DD,ppb
2014-12-12,3.51815
2015-01-24,1.44675
2015-02-07,1.52444
2015-02-19,2.02073
2015-03-16,1.35104
2015-04-19,0.7878499999999999
2015-05-11,950.5676599999999
2015-05-24,967.19361
2015-06-02,995.35012
2015-06-18,247.23611
2015-07-02,1124.72001
2015-07-15,185.63368
2015-08-02,0.8491799999999999
2015-08-09,0.79627
2015-10-04,384.10628
2015-10-13,353.98240999999996
2015-10-26,401.68165
2015-11-09,382.84078
2015-11-23,217.51554
2015-12-09,203.05909
2015-12-30,195.70532
2016-01-08,130.34347
2016-01-18,155.94442
2016-01-28,150.37355
2016-02-12,201.89332000000002
2016-02-21,208.95990999999998
2016-03-09,201.45955
2016-03-24,185.04572
2016-03-31,187.32098000000002
2016-04-08,1.42626
2016-04-21,0.13721
2016-05-02,3.2707888846
2016-05-12,0.278358849
2016-05-20,2.4252873434
2016-05-27,1.7100901595999998
2016-06-04,1.4723708489999998
2016-06-11,1.0623315989
2016-06-17,1.4393900000000002
2016-06-27,1.25893
2016-07-08,1.4964
2016-07-15,1.33053
2016-07-22,1.22777
2016-07-29,0.8723799999999999
2016-08-05,0.43873
2016-08-12,3.2856899999999998
2016-08-19,1.24204
2016-08-26,1.3572699999999998
2016-08-27,2.92381
2016-09-02,1.02495
2016-09-09,1.66794
2016-09-16,4.81756
2016-09-23,3.15247
2016-09-30,0.7667599999999999
2016-10-12,0.0
2016-10-19,0.0
2016-10-27,0.58135
2016-11-03,0.40356000000000003
2016-11-12,2.7241
2016-11-23,0.99404
2016-12-04,0.31477
2016-12-19,0.0
2017-03-19,1.32887
2017-04-12,1.00031
2017-04-30,0.47585
2017-05-14,0.55242
2017-05-30,0.02945
2017-06-15,0.047060000000000005
2017-06-30,0.5845899999999999
2017-07-13,0.39191
2017-07-30,0.28214
2017-08-25,0.2642
2017-09-14,0.41351
2017-09-27,0.0
2017-10-14,0.0
2017-10-23,0.0
2017-10-29,2.61635
2017-11-03,0.0
2017-11-16,0.0
2018-03-04,0.9325899999999999
2018-05-25,0.95133
2018-06-08,1.95639
2018-06-15,1.35746
2018-06-25,0.59545
2018-07-09,0.58476
2018-07-15,1.50264
2018-08-10,0.47614999999999996
2018-08-17,0.0
2018-08-24,0.0
2018-09-07,2.4068
2018-09-14,2.2986
2018-09-21,2.3794
2018-10-05,2.47254
2018-10-12,2.12275
2018-10-18,4.14639
2018-10-25,2.2393199999999998
2018-11-02,1.81081
2018-11-10,2.19363
2018-11-17,1.63316
2019-02-27,11.44452
2019-03-21,7.40608
2019-03-30,12.12777
2019-04-18,5.198770000000001
2019-05-08,4.56011
2019-06-05,1.8708900000000002
2019-06-11,0.8296000000000001
2019-06-21,1.16478
2019-06-27,4.642530000000001
2019-07-05,4.22724
2019-07-14,4.17008
2019-07-19,4.04722
2019-07-26,3.5120899999999997
2019-08-02,3.03362
2019-08-09,10.089129999999999
2019-08-16,6.81712
2019-08-23,1419.4461999999999
2019-08-30,124.79272
2019-09-06,175.34969
2019-09-13,85.80735000000001
2019-09-20,2.21143
2019-09-27,2.01308
2019-10-04,0.91683
2019-10-11,2.83806
2019-10-19,0.9610799999999999
2019-10-25,9.81465
2019-11-03,4.37638
2019-11-08,1.22884
2019-11-15,0.53278
2019-11-22,0.0
2019-12-04,0.0
2019-12-12,0.0
2019-12-20,0.0
2020-01-08,3.82868
2020-01-21,0.0
2020-01-28,0.0
2020-02-11,2.23427
2020-02-20,1.53216
2020-03-11,1.01109
2020-03-17,0.70035
2020-04-03,1.39995
2020-04-09,2.22595
2020-04-14,1.90137
2020-04-24,1.88885
2020-05-22,1.25769
2020-05-29,0.43321
2020-06-05,2.5963399999999996
2020-06-12,1.7280799999999998
2020-06-19,1.51736
2020-06-26,3.39113
2020-07-02,2.91533
2020-07-10,1.80191
2020-07-17,2.35003
2020-07-23,2.0935200000000003
2020-07-30,1.92731
2020-08-07,2.30959
2020-08-14,0.9438599999999999
2020-08-20,2.5701600000000004
2020-08-27,1.21286
2020-09-03,3.87897
2020-09-11,1.81516
2020-09-18,0.93919
2020-09-24,1.16084
2020-10-01,1.2776100000000001
2020-10-08,0.9333
2020-10-16,0.37177000000000004
2020-10-23,0.6069599999999999
2020-10-27,0.23407
2020-11-06,0.08869
2020-11-13,0.51356
2020-11-20,0.75361
2020-12-04,0.38578
2021-01-08,1.86006
2021-01-15,1.5288
2021-01-28,0.73992
2021-02-11,0.13119
2021-03-03,0.22401000000000001
2021-03-19,0.49956
2021-03-25,0.56508
2021-04-07,0.04352
2021-05-17,0.51455
2021-05-28,0.0
2021-06-04,0.0
2021-06-11,0.6783699999999999
2021-06-18,0.5378700000000001
2021-07-02,1.7810300000000001
2021-07-09,0.7291599999999999
2021-07-15,4.72276
2021-07-30,1.13584
2021-08-06,0.95572
2021-08-13,3.2580989
2021-08-19,2.6695748000000004
2021-08-27,92.0121984
2021-09-03,3.3013167
2021-10-01,2.4068982
2021-10-07,2.2349509000000003
2021-10-22,2.280015
2021-10-27,2.5136774
2021-11-03,3.2214044
2021-11-11,2.0414549
2022-10-15,1.9439101
