date,nickel
YYYY-MM-DD,ppb
2015-12-31,0.9056500000000001
2016-02-12,0.8390799999999999
2016-02-18,0.94518
2016-02-24,1.42958
2016-03-04,0.9934999999999999
2016-03-11,0.9240900000000001
2016-03-18,1.0993
2016-03-27,1.11789
2016-03-28,2.42382
2016-04-03,2.41643
2016-04-04,1.98706
2016-04-05,1.98706
2016-04-05,2.15185
2016-04-05,2.15185
2016-04-07,2.2481999999999998
2016-04-07,2.2481999999999998
2016-04-09,3.03261
2016-04-09,3.03261
2016-04-11,9.9783
2016-04-11,9.9783
2016-04-14,1.81621
2016-04-16,1.9656699999999998
2016-04-18,2.7851999999999997
2016-04-20,2.2492400000000004
2016-04-22,1.7056499999999999
2016-04-24,1.7646000000000002
2016-04-26,1.79963
2016-04-28,2.0425299999999997
2016-04-30,2.49543
2016-05-02,2.8385
2016-05-04,9.088270000000001
2016-05-06,4.703609999999999
2016-05-08,3.49118
2016-05-10,28.42559
2016-05-12,2.84829
2016-05-14,2.9777199999999997
2016-05-16,15.54812
2016-05-18,1.52413
2016-05-20,1.31087
2016-05-22,1.15885
2016-05-24,10.080670000000001
2016-05-26,2.56106
2016-05-28,7.421670000000001
2016-05-30,3.2461
2016-06-01,1.3585
2016-06-03,1.04407
2016-06-05,1.0312999999999999
2016-06-07,0.78521
2016-06-09,0.79885
2016-06-11,0.89385
2016-06-13,0.66633
2016-06-15,0.7772600000000001
2016-06-17,2.35461
2016-06-19,12.276100000000001
2016-06-21,0.68384
2016-06-23,1.4307500000000002
2016-06-25,1.4382000000000001
2016-06-27,2.0185400000000002
2016-06-29,5.34896
2016-07-01,0.86604
2016-07-03,1.18465
2016-07-05,2.30281
2016-07-07,0.6292300000000001
2016-07-09,1.8310899999999999
2016-07-11,0.8983399999999999
2016-07-13,0.7079000000000001
2016-07-15,1.15429
2016-07-17,0.72932
2016-07-19,0.82456
2016-07-21,1.82974
2016-07-23,10.93927
2016-07-25,1.0190299999999999
2016-07-27,2.30341
2016-07-29,0.90527
2016-07-31,0.85833
2016-08-02,1.04171
2016-08-04,0.9127200000000001
2016-08-06,1.4446
2016-08-08,1.09417
2016-08-10,0.97803
2016-08-12,1.1407100000000001
2016-08-14,1.2509400000000002
2016-08-16,1.06886
2016-08-18,0.97721
2016-08-20,1.0247199999999999
2016-08-22,1.10124
2016-08-24,1.16028
2016-08-26,1.17161
2016-08-28,1.1483599999999998
2016-09-02,1.0682
2016-09-03,1.04707
2016-09-05,1.1729100000000001
2016-09-07,1.16688
2016-09-09,1.04688
2016-09-11,2.33181
2016-09-13,1.72204
2016-09-15,1.02722
2016-09-21,0.82679
2016-09-21,0.8496199999999999
2016-09-23,0.7737499999999999
2016-09-25,0.83144
