date,molybdenum
YYYY-MM-DD,ppb
2017-07-12,0.8636299999999999
2017-08-02,1.1173600000000001
2017-08-16,1.30686
2017-10-30,1.44118
2019-10-07,0.27693
2020-05-26,0.10767
2020-10-09,0.1038
2021-05-25,0.7250800000000001
2021-07-28,0.0
2021-10-05,0.4913
