date,titanium
YYYY-MM-DD,ppb
2014-12-12,0.92152
2015-01-24,0.91798
2015-02-07,1.04438
2015-02-19,1.34954
2015-03-16,0.9568
2015-04-19,1.1482100000000002
2015-05-11,3.55715
2015-05-24,2.86893
2015-06-02,3.39847
2015-06-18,1.57598
2015-07-02,2.39103
2015-07-15,1.18886
2015-08-02,0.96204
2015-08-09,1.03295
2015-10-04,0.33416
2015-10-13,0.0
2015-10-26,1.36188
2015-11-09,1.60137
2015-11-23,1.43622
2015-12-09,1.4732999999999998
2015-12-30,1.30714
2016-01-08,1.21239
2016-01-18,0.78561
2016-01-28,0.72847
2016-02-12,1.13457
2016-02-21,0.87501
2016-03-09,0.91495
2016-03-24,1.0917000000000001
2016-03-31,1.03314
2016-04-08,1.3989099999999999
2016-04-21,1.12635
2016-05-02,0.0
2016-05-12,0.0
2016-05-20,1.3805031594000001
2016-05-27,1.3676846591999998
2016-06-04,1.5789957659999998
2016-06-11,1.7892092763999998
2016-06-17,1.12684
2016-06-27,1.06826
2016-07-08,0.96951
2016-07-15,0.9204
2016-07-22,0.88853
2016-07-29,1.23969
2016-08-05,1.11821
2016-08-12,0.90765
2016-08-19,1.08105
2016-08-26,1.39487
2016-08-27,0.96175
2016-09-02,1.8457100000000002
2016-09-09,1.11409
2016-09-16,118.32499999999999
2016-09-23,1.0379
2016-09-30,0.80853
2016-10-12,0.18538
2016-10-19,0.0
2016-10-27,1.14969
2016-11-03,1.11145
2016-11-12,1.15995
2016-11-23,0.50795
2016-12-04,0.0
2016-12-19,0.0
2017-03-19,0.02445
2017-04-12,0.0
2017-04-30,0.48334
2017-05-14,1.7971000000000001
2017-05-30,0.8700399999999999
2017-06-15,4.62322
2017-06-30,0.93127
2017-07-13,0.63832
2017-07-30,0.48369
2017-08-25,0.79189
2017-09-14,1.01329
2017-09-27,0.9195399999999999
2017-10-14,1.2615299999999998
2017-10-23,1.00859
2017-10-29,0.96441
2017-11-03,1.06587
2017-11-16,1.03308
2018-03-04,0.72071
2018-05-25,0.0
2018-06-08,0.88964
2018-06-15,0.56772
2018-06-25,0.9163100000000001
2018-07-09,0.6329799999999999
2018-07-15,0.94635
2018-08-10,0.59095
2018-08-17,0.84873
2018-08-24,0.60807
2018-09-07,0.0
2018-09-14,0.0
2018-09-21,0.0
2018-10-05,0.0
2018-10-12,0.0
2018-10-18,0.0
2018-10-25,0.0
2018-11-02,0.0
2018-11-10,0.0
2018-11-17,0.0
2019-02-27,0.7844
2019-03-21,0.76694
2019-03-30,0.8196100000000001
2019-04-18,0.80756
2019-05-08,0.68098
2019-06-05,1.25656
2019-06-11,1.4105599999999998
2019-06-21,1.26684
2019-06-27,6.2283599999999995
2019-07-05,2.0935799999999998
2019-07-14,19.55076
2019-07-19,19.49636
2019-07-26,10.20475
2019-08-02,64.56237
2019-08-09,3.24171
2019-08-16,2.95394
2019-08-23,182.78598
2019-08-30,17.87395
2019-09-06,24.7532
2019-09-13,10.97448
2019-09-20,1.57473
2019-09-27,1.63554
2019-10-04,0.89853
2019-10-11,1.31767
2019-10-19,0.19155
2019-10-25,1.57637
2019-11-03,1.56579
2019-11-08,1.30078
2019-11-15,1.15576
2019-11-22,1.23447
2019-12-04,1.13015
2019-12-12,1.2589700000000001
2019-12-20,0.9795900000000001
2020-01-08,6.91541
2020-01-21,1.22753
2020-01-28,1.1186699999999998
2020-02-11,1.42072
2020-02-20,1.0398399999999999
2020-03-11,1.37352
2020-03-17,1.51794
2020-04-03,1.50336
2020-04-09,1.1862599999999999
2020-04-14,1.18063
2020-04-24,1.26913
2020-05-22,1.27105
2020-05-29,1.3623399999999999
2020-06-05,2.16942
2020-06-12,1.43148
2020-06-19,1.3911499999999999
2020-06-26,1.40449
2020-07-02,1.4241100000000002
2020-07-10,1.42218
2020-07-17,2.16406
2020-07-23,1.2368700000000001
2020-07-30,1.39662
2020-08-07,1.32517
2020-08-14,3.48609
2020-08-20,1.32944
2020-08-27,2.27445
2020-09-03,2.9243599999999996
2020-09-11,1.3100800000000001
2020-09-18,1.55567
2020-09-24,2.4146300000000003
2020-10-01,2.3270399999999998
2020-10-08,1.76532
2020-10-16,1.76497
2020-10-23,1.2220499999999999
2020-10-27,1.18219
2020-11-06,1.2132800000000001
2020-11-13,1.5863099999999999
2020-11-20,1.57409
2020-12-04,1.07904
2021-01-08,5.46018
2021-01-15,0.84899
2021-01-28,1.4571200000000002
2021-02-11,1.3958000000000002
2021-03-03,2.7617000000000003
2021-03-19,1.74985
2021-03-25,2.1199
2021-04-07,3.10525
2021-05-17,1.27369
2021-05-28,1.36333
2021-06-04,1.17707
2021-06-11,1.21354
2021-06-18,1.18464
2021-07-02,1.32043
2021-07-09,1.27591
2021-07-15,1.16606
2021-07-30,0.93735
2021-08-06,1.0961
2021-08-13,0.7208972
2021-08-19,0.5357103
2021-08-27,0.4308651
2021-09-03,0.4817701
2021-10-01,0.40944729999999996
2021-10-07,0.6064749
2021-10-22,0.5601055
2021-10-27,0.39268240000000004
2021-11-03,0.880266
2021-11-11,0.6716648000000001
2022-10-15,0.45838219999999996
