date,boron
YYYY-MM-DD,ppb
2014-12-12,3.18225
2015-05-11,1018.48956
2015-05-24,1100.28044
2015-06-02,1154.85273
2015-06-18,308.16475
2015-07-02,1136.16696
2015-07-15,168.34233
2015-08-02,1.5042
2015-08-09,1.52684
2015-10-04,396.52684
2015-10-13,361.96478
2015-10-26,396.42364999999995
2015-11-09,345.8569
2016-05-12,1.4835442693999998
2016-05-20,8.449128376200001
2016-05-27,1.3679776483000001
2016-06-04,1.0186965324
2016-06-11,0.8876577013999999
2016-06-17,1.79573
2016-06-27,2.26779
2016-07-08,1.9675799999999999
2016-07-15,3.03501
2016-07-22,2.0514
2016-07-29,2.03438
2016-08-05,1.96322
2016-08-12,5.44097
2016-08-19,3.23226
2016-08-26,2.32751
2016-09-02,2.70378
2016-09-09,2.91432
2016-09-16,2.6418799999999996
2016-09-23,0.16352
2016-09-30,2.40003
2016-10-12,0.0
2016-10-19,3.28138
2016-10-27,1.6565699999999999
2016-11-03,4.733169999999999
2016-11-12,3.33521
2017-05-30,0.24747000000000002
2017-06-15,0.02604
2017-06-30,0.8776
2017-07-13,0.5303800000000001
2017-07-30,0.36948000000000003
2017-08-25,1.4239099999999998
2017-09-14,2.48684
2017-09-27,1.23468
2017-10-14,0.40278
2017-10-23,0.3067
2017-11-03,0.51162
2018-05-25,1.1005
2018-06-08,1.7955299999999998
2018-06-15,1.42013
2018-06-25,0.35355
2018-07-09,1.73002
2018-07-15,2.10697
