date,sodium
YYYY-MM-DD,ppb
2019-04-27,33360.68779
2019-05-10,14849.261019999998
2019-05-19,28593.244209999997
2019-05-24,44770.25686
2019-06-03,40886.13237
2019-06-18,48073.891489999995
2019-07-01,58679.39894
2019-07-09,60059.25388
2019-07-16,54059.134659999996
2019-08-15,47277.34538
2019-09-05,40766.66011
2019-10-02,37726.10205
2020-04-21,36817.47743
2020-05-13,24306.29008
2020-05-28,29377.20757
2020-06-10,45063.961820000004
2020-06-24,34918.23325
2020-07-08,30031.19685
2020-08-03,27531.42037
2020-08-26,26251.69775
2020-09-29,25581.579569999998
2020-11-03,26953.72539
2021-05-10,25225.40057
2021-05-24,22923.972319999997
2021-06-17,30550.9234117
2021-06-30,35203.937049
2021-07-22,37726.9915618
2021-08-20,39757.4298683
2021-09-30,39534.5844257
