date,iron
YYYY-MM-DD,ppb
2014-12-12,10.58859
2015-01-24,8.84774
2015-02-07,7.683109999999999
2015-02-19,8.53109
2015-03-16,7.10884
2015-04-19,51.509
2015-05-11,52.86866
2015-05-24,29.41535
2015-06-02,51.86895
2015-06-18,31.68694
2015-07-02,12.25523
2015-07-15,9.27579
2015-08-02,14.061509999999998
2015-08-09,13.45739
2015-10-04,2.3279900000000002
2015-10-13,2.9703299999999997
2015-10-26,4.67503
2015-11-09,3.70322
2015-11-23,3.43827
2015-12-09,3.0223899999999997
2015-12-30,6.60957
2016-01-08,2.75714
2016-01-18,4.02265
2016-01-28,2.89501
2016-02-12,8.92037
2016-02-21,3.53763
2016-03-09,5.50619
2016-03-24,3.5345500000000003
2016-03-31,5.85226
2016-04-08,31.8317
2016-04-21,36.02993
2016-05-02,25.7146372894
2016-05-12,50.077112220000004
2016-05-20,78.2134456448
2016-05-27,70.0533226284
2016-06-04,72.84554848799999
2016-06-11,70.15464341209999
2016-06-17,65.31531
2016-06-27,40.4852
2016-07-08,20.911900000000003
2016-07-15,15.5808
2016-07-22,15.56331
2016-07-29,18.0258
2016-08-05,25.7334
2016-08-12,28.97014
2016-08-19,26.65644
2016-08-26,46.69795
2016-08-27,14.57611
2016-09-02,54.290310000000005
2016-09-09,27.05822
2016-09-16,259.19124
2016-09-23,15.78616
2016-09-30,16.56634
2016-10-12,14.309050000000001
2016-10-19,19.56967
2016-10-27,12.32049
2016-11-03,12.412589999999998
2016-11-12,24.53584
2016-11-23,21.39577
2016-12-04,20.85319
2016-12-19,24.4413
2017-03-19,23.557109999999998
2017-04-12,22.38168
2017-04-30,29.20196
2017-05-14,91.75347000000001
2017-05-30,61.85330999999999
2017-06-15,50.70334
2017-06-30,49.458349999999996
2017-07-13,38.81669
2017-07-30,34.5761
2017-08-25,23.6514
2017-09-14,20.23713
2017-09-27,17.99376
2017-10-14,23.059189999999997
2017-10-23,13.732740000000002
2017-10-29,54.013059999999996
2017-11-03,29.37748
2017-11-16,16.983719999999998
2018-03-04,33.1431
2018-05-25,67.4788
2018-06-08,48.62071
2018-06-15,31.83346
2018-06-25,16.637349999999998
2018-07-09,13.382249999999999
2018-07-15,19.02845
2018-08-10,33.38959
2018-08-17,11.428700000000001
2018-08-24,10.824910000000001
2018-09-07,18.67879
2018-09-14,12.52742
2018-09-21,10.443100000000001
2018-10-05,12.49879
2018-10-12,12.52412
2018-10-18,7.842599999999999
2018-10-25,11.04616
2018-11-02,8.02894
2018-11-10,10.234350000000001
2018-11-17,56.36089
2019-02-27,12.93404
2019-03-21,9.4923
2019-03-30,8.86764
2019-04-18,14.42958
2019-05-08,23.72101
2019-06-05,60.09294
2019-06-11,53.44507
2019-06-21,53.25665
2019-06-27,43.82572
2019-07-05,41.96392
2019-07-14,35.11909
2019-07-19,29.402720000000002
2019-07-26,27.705890000000004
2019-08-02,42.10396
2019-08-09,13.552059999999999
2019-08-16,11.20034
2019-08-23,708.76766
2019-08-30,603.38103
2019-09-06,443.92751
2019-09-13,459.13245000000006
2019-09-20,15.71429
2019-09-27,157.63507
2019-10-04,14.594370000000001
2019-10-11,13.86228
2019-10-19,19.773130000000002
2019-10-25,10.923879999999999
2019-11-03,13.04449
2019-11-08,12.34528
2019-11-15,19.93152
2019-11-22,14.66945
2019-12-04,19.59592
2019-12-12,11.93052
2019-12-20,13.11814
2020-01-08,27.62162
2020-01-21,10.95744
2020-01-28,12.74454
2020-02-11,10.29051
2020-02-20,8.08207
2020-03-11,5.03346
2020-03-17,9.94908
2020-04-03,5.64209
2020-04-09,15.129809999999999
2020-04-14,12.75689
2020-04-24,7.22909
2020-05-22,49.48908
2020-05-29,54.36083
2020-06-05,41.37017
2020-06-12,28.28484
2020-06-19,27.57969
2020-06-26,17.42843
2020-07-02,13.97486
2020-07-10,7.75283
2020-07-17,7.003970000000001
2020-07-23,6.30074
2020-07-30,8.44464
2020-08-07,10.0155
2020-08-14,16.79281
2020-08-20,10.94645
2020-08-27,11.65606
2020-09-03,52.51603
2020-09-11,7.75166
2020-09-18,11.59624
2020-09-24,27.623160000000002
2020-10-01,25.108929999999997
2020-10-08,22.47289
2020-10-16,16.1005
2020-10-23,15.067260000000001
2020-10-27,18.41574
2020-11-06,29.64828
2020-11-13,10.73435
2020-11-20,14.603330000000001
2020-12-04,12.04784
2021-01-08,61.34912
2021-01-15,25.747889999999998
2021-01-28,19.21633
2021-02-11,23.32647
2021-03-03,26.98124
2021-03-19,41.14286999999999
2021-03-25,99.12325
2021-04-07,25.89149
2021-05-17,33.23818
2021-05-28,38.27443
2021-06-04,42.04961
2021-06-11,36.37436
2021-06-18,32.10431
2021-07-02,36.5907
2021-07-09,8.49468
2021-07-15,39.74958
2021-07-30,8.42517
2021-08-06,13.82549
2021-08-13,11.798908299999999
2021-08-19,6.4440933000000005
2021-08-27,2.7817020999999995
2021-09-03,8.7239206
2021-10-01,19.6515506
2021-10-07,11.319836
2021-10-22,42.8185127
2021-10-27,9.997898600000001
2021-11-03,40.3816459
2021-11-11,22.1776318
2022-10-15,4.3257095
