date,silver
YYYY-MM-DD,ppb
2014-12-12,0.00327
2015-01-24,0.0
2015-02-07,0.0
2015-03-16,0.0
2015-04-19,0.0925
2015-05-11,0.0067
2015-05-24,0.01229
2015-06-02,0.00181
2015-06-18,0.0
2015-07-02,0.0
2015-07-15,0.0
2015-08-02,0.00243
2015-08-09,0.0
2015-10-04,0.007730000000000001
2015-10-13,0.01397
2015-10-26,0.01469
2015-11-09,0.00611
2015-11-23,0.0
2015-12-09,0.00556
2016-01-28,0.00379
2016-02-12,0.010740000000000001
2016-02-21,0.004889999999999999
2016-03-09,0.00138
2016-03-24,0.00393
2016-03-31,0.0017000000000000001
2016-04-08,0.00584
2016-04-21,0.00913
2016-05-02,0.0
2016-05-27,0.017807873999999998
2016-06-04,0.047077848
2016-06-17,0.023719999999999998
2016-06-27,0.09119000000000001
2016-07-08,0.0043100000000000005
2016-07-15,0.04391
2016-07-22,0.00426
2016-07-29,0.03387
2016-08-05,0.007010000000000001
2016-08-12,0.041260000000000005
2016-08-19,0.032
2016-08-26,0.04597999999999999
2016-09-02,0.02852
2016-09-09,0.008199999999999999
2016-09-16,0.0032
2016-09-23,0.006849999999999999
2016-09-30,0.00010999999999999999
2016-10-12,0.00078
2016-10-19,0.08278
2016-10-27,0.00074
2016-11-03,0.012700000000000001
2016-11-12,0.00143
2016-11-23,0.09903
2017-03-19,0.015449999999999998
2017-04-12,0.0
2017-04-30,0.0
2017-06-30,0.0
2017-07-30,0.0
2017-08-25,0.08684
2017-09-14,0.0
2017-09-27,0.0
2017-10-14,0.0
2017-10-23,0.0
2017-11-03,0.0
2017-11-16,0.0
2018-03-03,0.01049
2018-05-25,0.0
2018-06-08,0.0
2018-06-15,0.0
2018-06-25,0.0
2018-07-09,0.0
2018-07-15,0.0
2018-08-10,0.0
2018-08-17,0.0
2018-08-24,0.0
2018-09-07,0.0
2018-09-14,0.0
2018-09-28,0.0
2018-10-05,0.0
2018-10-12,0.0
2018-10-18,0.0
2018-10-25,0.0
2018-11-02,0.0
2018-11-10,0.0
2018-11-17,0.0
2019-02-27,0.24448
2019-03-30,0.24269
2019-04-18,0.24072
2019-05-08,0.24225
2019-06-05,1.40023
2019-06-11,1.3957600000000001
2019-06-21,1.3947200000000002
2019-06-27,1.91019
2019-07-05,1.9093399999999998
2019-07-14,1.89135
2019-07-19,1.90183
2019-07-26,2.0047300000000003
2019-08-02,1.8850900000000002
2019-08-09,2.8731299999999997
2019-08-16,2.88413
2019-08-23,2.9388799999999997
2019-08-30,2.92952
2019-09-06,2.8880099999999995
2019-09-13,2.90586
2019-09-20,2.88627
2019-09-27,2.8786099999999997
2019-10-04,2.88143
2019-10-11,2.8900300000000003
2019-10-19,2.88544
2019-10-25,3.5056399999999996
2019-11-03,3.5038599999999995
2019-11-08,3.50844
2019-11-15,3.52149
2019-11-22,3.52031
2019-12-04,3.5102499999999996
2019-12-12,3.50354
2019-12-20,3.51954
2020-01-08,3.5031299999999996
2020-01-21,3.51858
2020-01-28,3.50122
2020-02-11,0.89087
2020-02-20,0.8721800000000001
2020-03-11,0.87784
2020-03-17,0.86038
2020-04-03,0.8636
2020-04-09,0.8751399999999999
2020-04-14,0.86661
2020-04-24,0.8548600000000001
2020-05-22,0.86604
2020-05-29,0.86046
2020-06-05,0.8633000000000001
2020-06-12,0.8659899999999999
2020-06-19,0.85949
2020-06-26,0.8571
2020-07-02,0.8655400000000001
2020-07-10,0.8795
2020-07-17,0.8572599999999999
2020-07-23,0.8856200000000001
2020-07-30,0.8433499999999999
2020-08-07,0.8544799999999999
2020-08-14,0.85975
2020-08-20,0.8762599999999999
2020-08-27,0.8677400000000001
2020-09-03,0.85425
2020-09-11,0.85964
2020-09-18,0.85138
2020-09-24,0.8586499999999999
2020-10-01,0.85676
2020-10-08,0.83775
2020-10-16,0.86189
2020-10-23,0.8544400000000001
2020-10-27,0.8540599999999999
2020-11-06,0.87273
2020-11-13,0.85627
2020-12-04,0.86459
2021-01-08,0.85376
2021-01-15,0.86434
2021-01-28,1.0573299999999999
2021-02-11,1.09748
2021-03-03,1.06762
2021-03-19,1.0677
2021-03-25,0.0
2021-04-07,0.0
2021-05-17,0.0
2021-05-28,0.0
2021-06-04,0.0
2021-06-11,0.17524
2021-06-18,0.19024
2021-06-24,0.19885
2021-07-02,0.18313
2021-07-09,0.18356
2021-07-15,0.18338
2021-07-23,0.23801
2021-07-30,0.22918999999999998
2021-07-31,0.23546
2021-08-06,0.22934
2021-08-13,0.0089946
2021-08-19,0.0042576
2021-08-27,0.0034001
2021-09-03,0.0066386
2021-10-01,0.0056607
2021-10-07,0.027137500000000002
2021-10-22,0.0142951
2021-10-27,0.0197487
2021-11-03,0.0346708
2021-11-11,0.0223419
2022-10-15,0.0177535
