date,copper
YYYY-MM-DD,ppb
2019-05-30,24.19546
2019-06-12,5.21987
2019-06-19,5.697039999999999
2019-06-29,5.622470000000001
2019-07-15,5.475560000000001
2019-07-18,6.66731
2019-07-24,5.66364
2019-07-30,5.98388
2019-08-06,7.03268
2019-08-14,7.65826
2019-08-21,7.03395
2020-01-15,2.89138
2020-02-08,1.5989200000000001
2020-02-18,3.86667
2020-03-05,1.54916
2020-03-18,1.79251
2020-03-30,1.50677
2020-08-30,2.9728700000000003
2020-09-10,2.5838699999999997
2020-09-18,3.613
2020-09-28,3.64602
2020-10-06,3.34511
2020-10-16,4.8392
2020-10-23,4.11253
2020-10-30,4.27076
2020-11-06,3.4297299999999997
2020-11-14,3.1417699999999997
