date,zinc
YYYY-MM-DD,ppb
2019-04-27,36.31709
2019-05-10,46.45685
2019-05-19,40.06487
2019-05-24,0.0
2019-06-03,40.95953
2019-06-18,54.23559
2019-07-01,32.79772
2019-07-09,42.033060000000006
2019-07-16,39.4289
2019-08-15,40.98724
2019-09-05,67.70818
2019-10-02,35.7791
2020-04-21,31.901030000000002
2020-05-13,34.58618
2020-05-28,32.0466
2020-06-10,33.12796
2020-06-24,49.684039999999996
2020-07-08,33.60651
2020-08-03,35.17595
2020-08-26,44.5212
2020-09-29,246.75694
2020-11-03,31.084339999999997
2021-05-10,181.66994
2021-05-24,37.52388
2021-06-17,32.7896645
2021-06-30,35.884988400000005
2021-07-22,53.779217499999994
2021-08-20,67.0066885
2021-09-30,46.7850727
