date,arsenic
YYYY-MM-DD,ppb
2016-08-05,0.13777
2016-08-12,0.13662000000000002
2016-08-19,0.15001
2016-08-26,0.19569
2016-09-02,0.13568
2016-09-09,0.13339
2016-09-16,0.12296
2016-10-01,0.11998999999999999
2016-10-12,0.06742
2016-10-19,0.12137999999999999
2016-10-27,0.10296
2016-11-03,0.11846000000000001
2016-11-12,0.09534000000000001
2017-06-16,0.10284
2017-08-04,0.06088
2017-08-25,0.09667
2017-09-27,0.09584000000000001
2017-10-05,0.13036
2017-10-12,0.12475
2017-10-13,0.31807
2017-10-24,0.17368
2017-11-03,0.16008999999999998
2017-11-15,0.13978000000000002
2018-05-25,0.13308999999999999
2018-06-09,0.12681
2018-06-15,0.1219
2018-06-25,0.13858
2018-07-11,0.13349
2018-07-16,0.12168999999999999
2018-08-24,0.16276
2018-08-27,0.13161
2019-06-23,0.0443
2019-06-27,0.07146
2019-07-05,0.08866
2019-07-14,0.14983
2019-07-19,0.13555
2019-07-26,0.12918000000000002
2019-08-02,0.09841000000000001
2019-08-09,0.10805999999999999
2019-08-16,0.14926
2019-08-23,0.40181
2019-08-30,0.29735
2019-09-06,0.26609
2019-09-20,0.13952
2019-09-27,0.17237
2019-10-04,0.13831
2020-03-01,0.06642999999999999
2020-04-01,0.041710000000000004
2020-04-28,0.09077
2020-05-22,0.04842
2020-05-29,0.0
2020-06-08,0.09477
2020-06-12,0.03245
2020-06-19,0.02065
2020-06-26,0.0
2020-07-02,0.00728
2020-07-10,0.0
2020-07-17,0.04106
2020-07-23,0.011850000000000001
2020-07-30,0.00235
2020-08-07,0.0
2020-08-14,0.01747
2020-08-20,0.0
2020-08-27,0.0
2020-09-03,0.0
2020-09-11,0.0
2020-09-18,0.01195
2020-09-24,0.09528999999999999
2020-10-01,0.0
2020-10-08,0.046759999999999996
2020-10-16,0.028749999999999998
2020-10-23,0.0
2020-11-06,0.0
2021-01-21,0.00815
2021-02-17,0.0
2021-03-10,0.0
2021-04-14,0.10974
2021-05-19,0.04846
2021-05-28,0.05391
2021-06-04,0.08247
2021-06-11,0.09848000000000001
2021-06-24,0.044070000000000005
2021-07-09,0.07583999999999999
2021-07-15,0.47411000000000003
2021-07-23,0.15132
2021-07-30,0.10135999999999999
2021-08-06,0.12075000000000001
2021-08-13,0.0430525
2021-08-19,0.0801994
2021-08-27,0.0176892
2021-09-03,0.0235557
2021-10-01,0.0720562
2021-10-07,0.0525705
2021-10-22,0.0405372
2021-11-03,0.0604398
2021-11-11,0.0497195
2021-12-20,0.0359439
