date,sodium
YYYY-MM-DD,ppb
2019-04-27,61390.525760000004
2019-05-10,60898.73287000001
2019-05-19,58330.69423
2019-05-24,61142.287280000004
2019-06-03,57336.97094
2019-06-18,60194.59549
2019-07-01,60442.2655
2019-07-09,61975.55623
2019-07-16,60111.79694
2019-08-15,62596.841530000005
2019-09-05,70073.1505
2019-10-02,66547.23624
2020-04-21,67061.7879
2020-05-13,71791.86372
2020-05-28,70510.08503
2020-06-10,71417.91053
2020-06-24,72909.16199000001
2020-07-08,70024.80589
2020-08-03,71094.94356
2020-08-26,75913.3507
2020-09-29,73678.96775
2020-11-03,76793.6047
2021-05-10,78467.82984
2021-05-24,78785.98702
2021-06-17,74945.4149695
2021-06-30,74828.34733769999
2021-07-22,74159.7305368
2021-08-20,79246.4745046
2021-09-30,86327.9316033
